"Date","SP500","NASDAQ","DowJones","FTSE100","DAX","CAC40","Nikkei225","HangSeng","SSEComposite","KOSPI","Sensex"
2012-09-30,1440.67004394531,3116.22998046875,13437.1298828125,5742.10009765625,7216.14990234375,3354.82006835938,8870.16015625,20840.380859375,2086.1689453125,1996.2099609375,18762.740234375
2012-10-31,1412.16003417969,2977.22998046875,13096.4599609375,5782.7001953125,7260.6298828125,3429.27001953125,8928.2900390625,21641.8203125,2068.8798828125,1912.06005859375,18505.380859375
2012-11-30,1416.18005371094,3010.23999023438,13025.580078125,5866.7998046875,7405.5,3557.28002929688,9446.009765625,22030.390625,1980.11694335938,1932.90002441406,19339.900390625
2012-12-31,1426.18994140625,3019.51000976562,13104.1396484375,5897.7998046875,7612.39013671875,3620.25,10395.1796875,22656.919921875,2269.1279296875,1997.05004882812,19426.7109375
2013-01-31,1498.10998535156,3142.1298828125,13860.580078125,6276.89990234375,7776.0498046875,3732.60009765625,11138.66015625,23729.529296875,2385.42211914062,1961.93994140625,19894.98046875
2013-02-28,1514.68005371094,3160.18994140625,14054.490234375,6360.7998046875,7741.7001953125,3723,11559.3603515625,23020.26953125,2365.59301757812,2026.48999023438,18861.5390625
2013-03-31,1569.18994140625,3267.52001953125,14578.5400390625,6411.7001953125,7795.31005859375,3731.419921875,12397.91015625,22299.630859375,2236.62109375,2004.89001464844,18835.76953125
2013-04-30,1597.56994628906,3328.7900390625,14839.7998046875,6430.10009765625,7913.7099609375,3856.75,13860.8603515625,22737.009765625,2177.912109375,1963.94995117188,19504.1796875
2013-05-31,1630.73999023438,3455.90991210938,15115.5703125,6583.10009765625,8348.83984375,3948.59008789062,13774.5400390625,22392.16015625,2300.59497070312,2001.05004882812,19760.30078125
2013-06-30,1606.28002929688,3403.25,14909.599609375,6215.5,7959.22021484375,3738.90991210938,13677.3203125,20803.2890625,1979.2060546875,1863.31994628906,19395.810546875
2013-07-31,1685.72998046875,3626.3701171875,15499.5400390625,6621.10009765625,8275.9697265625,3992.68994140625,13668.3203125,21883.66015625,1993.79895019531,1914.03002929688,19345.69921875
2013-08-31,1632.96997070312,3589.8701171875,14810.3095703125,6412.89990234375,8103.14990234375,3933.78002929688,13388.8603515625,21731.369140625,2098.38208007812,1926.35998535156,18619.720703125
2013-09-30,1681.55004882812,3771.47998046875,15129.669921875,6462.2001953125,8594.400390625,4143.43994140625,14455.7998046875,22859.859375,2174.6650390625,1996.9599609375,19379.76953125
2013-10-31,1756.5400390625,3919.7099609375,15545.75,6731.39990234375,9033.919921875,4299.89013671875,14327.9404296875,23206.369140625,2141.61401367188,2030.08996582031,21164.51953125
2013-11-30,1805.81005859375,4059.88989257812,16086.41015625,6650.60009765625,9405.2998046875,4295.2099609375,15661.8701171875,23881.2890625,2220.50390625,2044.86999511719,20791.9296875
2013-12-31,1848.35998535156,4176.58984375,16576.66015625,6749.10009765625,9552.16015625,4295.9501953125,16291.3095703125,23306.390625,2115.97802734375,2011.33996582031,21170.6796875
2014-01-31,1782.58996582031,4103.8798828125,15698.849609375,6510.39990234375,9306.48046875,4165.72021484375,14914.5302734375,22035.419921875,2033.0830078125,1941.15002441406,20513.849609375
2014-02-28,1859.44995117188,4308.1201171875,16321.7099609375,6809.7001953125,9692.080078125,4408.080078125,14841.0703125,22836.9609375,2056.30200195312,1979.98999023438,21120.119140625
2014-03-31,1872.33996582031,4198.990234375,16457.66015625,6598.39990234375,9555.91015625,4391.5,14827.830078125,22151.060546875,2033.30603027344,1985.60998535156,22386.26953125
2014-04-30,1883.94995117188,4114.56005859375,16580.83984375,6780,9603.23046875,4487.39013671875,14304.1103515625,22133.970703125,2026.35803222656,1961.7900390625,22417.80078125
2014-05-31,1923.56994628906,4242.6201171875,16717.169921875,6844.5,9943.26953125,4519.56982421875,14632.3798828125,23081.650390625,2039.21203613281,1994.9599609375,24217.33984375
2014-06-30,1960.22998046875,4408.18017578125,16826.599609375,6743.89990234375,9833.0703125,4422.83984375,15162.099609375,23190.720703125,2048.32690429688,2002.2099609375,25413.779296875
2014-07-31,1930.67004394531,4369.77001953125,16563.30078125,6730.10009765625,9407.48046875,4246.14013671875,15620.76953125,24756.849609375,2201.56201171875,2076.1201171875,25894.970703125
2014-08-31,2003.36999511719,4580.27001953125,17098.44921875,6819.7998046875,9470.169921875,4381.0400390625,15424.58984375,24742.060546875,2217.19995117188,2068.5400390625,26638.109375
2014-09-30,1972.2900390625,4493.39013671875,17042.900390625,6622.7001953125,9474.2998046875,4416.240234375,16173.51953125,22932.98046875,2363.8701171875,2020.08996582031,26630.509765625
2014-10-31,2018.05004882812,4630.740234375,17390.51953125,6546.5,9326.8701171875,4233.08984375,16413.759765625,23998.060546875,2420.17797851562,1964.43005371094,27865.830078125
2014-11-30,2067.56005859375,4791.6298828125,17828.240234375,6722.60009765625,9980.849609375,4390.18017578125,17459.849609375,23987.44921875,2682.9189453125,1980.78002929688,28693.990234375
2014-12-31,2058.89990234375,4736.0498046875,17823.0703125,6566.10009765625,9805.5498046875,4272.75,17450.76953125,23605.0390625,3234.67700195312,1915.58996582031,27499.419921875
2015-01-31,1994.98999023438,4635.240234375,17164.94921875,6749.39990234375,10694.3203125,4604.25,17674.390625,24507.05078125,3210.36303710938,1949.26000976562,29182.94921875
2015-02-28,2104.5,4963.52978515625,18132.69921875,6946.7001953125,11401.66015625,4951.47998046875,18797.939453125,24823.2890625,3310.30297851562,1985.80004882812,NA
2015-03-31,2067.88989257812,4900.8798828125,17776.119140625,6773,11966.169921875,5033.64013671875,19206.990234375,24900.890625,3747.89892578125,2041.03002929688,27957.490234375
2015-04-30,2085.51000976562,4941.419921875,17840.51953125,6960.60009765625,11454.3798828125,5046.490234375,19520.009765625,28133,4441.65478515625,2127.169921875,27011.310546875
2015-05-31,2107.38989257812,5070.02978515625,18010.6796875,6984.39990234375,11413.8203125,5007.89013671875,20563.150390625,27424.189453125,4611.744140625,2114.80004882812,27828.439453125
2015-06-30,2063.11010742188,4986.8701171875,17619.509765625,6521,10944.9697265625,4790.2001953125,20235.73046875,26250.029296875,4277.22216796875,2074.19995117188,27780.830078125
2015-07-31,2103.84008789062,5128.27978515625,17689.859375,6696.2998046875,11308.990234375,5082.60986328125,20585.240234375,24636.279296875,3663.72607421875,2030.16003417969,28114.560546875
2015-08-31,1972.18005371094,4776.509765625,16528.029296875,6247.89990234375,10259.4599609375,4652.9501953125,18890.48046875,21670.580078125,3205.98608398438,1941.48999023438,26283.08984375
2015-09-30,1920.03002929688,4620.16015625,16284.7001953125,6061.60009765625,9660.4404296875,4455.2900390625,17388.150390625,20846.30078125,3052.78100585938,1962.81005859375,26154.830078125
2015-10-31,2079.36010742188,5053.75,17663.5390625,6361.10009765625,10850.1396484375,4897.66015625,19083.099609375,22640.0390625,3382.56103515625,2029.46997070312,26656.830078125
2015-11-30,2080.40991210938,5108.669921875,17719.919921875,6356.10009765625,11382.23046875,4957.60009765625,19747.470703125,21996.419921875,3445.40502929688,1991.96997070312,26145.669921875
2015-12-31,2043.93994140625,5007.41015625,17425.029296875,6242.2998046875,10743.009765625,4677.14013671875,19033.7109375,21914.400390625,3539.18188476562,1961.31005859375,26117.5390625
2016-01-31,1940.23999023438,4613.9501953125,16466.30078125,6083.7998046875,9798.1103515625,4417.02001953125,17518.30078125,19683.109375,2737.60009765625,1912.06005859375,24870.689453125
2016-02-29,1932.22998046875,4557.9501953125,16516.5,6097.10009765625,9495.400390625,4353.5498046875,16026.759765625,19111.9296875,2687.97900390625,1916.66003417969,23002
2016-03-31,2059.73999023438,4869.85009765625,17685.08984375,6174.89990234375,9965.509765625,4385.06005859375,16758.669921875,20776.69921875,3003.9150390625,1995.84997558594,25341.859375
2016-04-30,2065.30004882812,4775.35986328125,17773.640625,6241.89990234375,10038.9697265625,4428.9599609375,16666.05078125,21067.05078125,2938.32397460938,1994.15002441406,25606.619140625
2016-05-31,2096.94995117188,4948.0498046875,17787.19921875,6230.7998046875,10262.740234375,4505.6201171875,17234.98046875,20815.08984375,2916.61596679688,1983.40002441406,26667.9609375
2016-06-30,2098.86010742188,4842.669921875,17929.990234375,6504.2998046875,9680.08984375,4237.47998046875,15575.919921875,20794.369140625,2929.60595703125,1970.34997558594,26999.720703125
2016-07-31,2173.60009765625,5162.1298828125,18432.240234375,6724.39990234375,10337.5,4439.81005859375,16569.26953125,21891.369140625,2979.33911132812,2016.18994140625,28051.859375
2016-08-31,2170.94995117188,5213.22021484375,18400.880859375,6781.5,10592.6904296875,4438.22021484375,16887.400390625,22976.880859375,3085.49096679688,2034.65002441406,28452.169921875
2016-09-30,2168.27001953125,5312,18308.150390625,6899.2998046875,10511.01953125,4448.259765625,16449.83984375,23297.150390625,3004.70288085938,2043.63000488281,27865.9609375
2016-10-31,2126.14990234375,5189.14013671875,18142.419921875,6954.2001953125,10665.009765625,4509.259765625,17425.01953125,22934.5390625,3100.49194335938,2008.18994140625,27941.509765625
2016-11-30,2198.81005859375,5323.68017578125,19123.580078125,6783.7998046875,10640.2998046875,4578.33984375,18308.48046875,22789.76953125,3250.03393554688,1983.47998046875,26652.810546875
2016-12-31,2238.830078125,5383.1201171875,19762.599609375,7142.7998046875,11481.0595703125,4862.31005859375,19114.369140625,22000.560546875,3103.63696289062,2026.4599609375,26626.4609375
2017-01-31,2278.8701171875,5614.7900390625,19864.08984375,7099.2001953125,11535.3095703125,4748.89990234375,19041.33984375,23360.779296875,3159.166015625,2067.57006835938,27655.9609375
2017-02-28,2363.63989257812,5825.43994140625,20812.240234375,7263.39990234375,11834.41015625,4858.580078125,19118.990234375,23740.73046875,3241.73291015625,2091.63989257812,28743.3203125
2017-03-31,2362.71997070312,5911.740234375,20663.220703125,7322.89990234375,12312.8701171875,5122.509765625,18909.259765625,24111.58984375,3222.51391601562,2160.22998046875,29620.5
2017-04-30,2384.19995117188,6047.60986328125,20940.509765625,7203.89990234375,12438.009765625,5267.330078125,19196.740234375,24615.130859375,3154.65795898438,2205.43994140625,29918.400390625
2017-05-31,2411.80004882812,6198.52001953125,21008.650390625,7520,12615.0595703125,5283.6298828125,19650.5703125,25660.650390625,3117.17797851562,2347.3798828125,31145.80078125
2017-06-30,2423.40991210938,6140.419921875,21349.630859375,7312.7001953125,12325.1201171875,5120.68017578125,20033.4296875,25764.580078125,3192.42700195312,2391.7900390625,30921.609375
2017-07-31,2470.30004882812,6348.1201171875,21891.119140625,7372,12118.25,5093.77001953125,19925.1796875,27323.990234375,3273.02807617188,2402.7099609375,32514.939453125
2017-08-31,2471.64990234375,6428.66015625,21948.099609375,7430.60009765625,12055.83984375,5085.58984375,19646.240234375,27970.30078125,3360.81005859375,2363.18994140625,31730.490234375
2017-09-30,2519.36010742188,6495.9599609375,22405.08984375,7372.7998046875,12828.8603515625,5329.81005859375,20356.279296875,27554.30078125,3348.94311523438,2394.46997070312,31283.720703125
2017-10-31,2575.26000976562,6727.669921875,23377.240234375,7493.10009765625,NA,5503.2900390625,22011.609375,28245.5390625,3393.34204101562,2523.42993164062,33213.12890625
2017-11-30,2647.580078125,6873.97021484375,24272.349609375,7326.7001953125,13023.98046875,5372.7900390625,22724.9609375,29177.349609375,3317.18798828125,2476.3701171875,33149.3515625
2017-12-31,2673.61010742188,6903.39013671875,24719.220703125,7687.7998046875,12917.6396484375,5312.56005859375,22764.939453125,29919.150390625,3307.17211914062,2467.48999023438,34056.828125
2018-01-31,2823.81005859375,7411.47998046875,26149.390625,7533.60009765625,13189.48046875,5481.93017578125,23098.2890625,32887.26953125,3480.8330078125,2566.4599609375,35965.01953125
2018-02-28,2713.830078125,7273.009765625,25029.19921875,7231.89990234375,12435.849609375,5320.490234375,22068.240234375,30844.720703125,3259.40795898438,2427.36010742188,34184.0390625
2018-03-31,2640.8701171875,7063.4501953125,24103.109375,7056.60009765625,12096.73046875,5167.2998046875,21454.30078125,30093.380859375,3168.89697265625,2445.85009765625,32968.6796875
2018-04-30,2648.05004882812,7066.27001953125,24163.150390625,7509.2998046875,12612.1103515625,5520.5,NA,30808.44921875,3082.23193359375,2515.3798828125,35160.359375
2018-05-31,2705.27001953125,7442.1201171875,24415.83984375,7678.2001953125,12604.8896484375,5398.39990234375,22201.8203125,30468.560546875,3095.47412109375,2423.01000976562,35322.37890625
2018-06-30,2718.3701171875,7510.2998046875,24271.41015625,7636.89990234375,12306,5323.52978515625,22304.509765625,28955.109375,2847.41796875,2326.1298828125,35423.48046875
2018-07-31,2816.2900390625,7671.7900390625,25415.189453125,7748.7998046875,12805.5,5511.2998046875,22553.720703125,28583.009765625,2876.40087890625,2295.26000976562,37606.578125
2018-08-31,2901.52001953125,8109.5400390625,25964.8203125,7432.39990234375,12364.0595703125,5406.85009765625,22865.150390625,27888.55078125,2725.25,2322.8798828125,38645.0703125
2018-09-30,2913.97998046875,8046.35009765625,26458.310546875,7510.2001953125,12246.73046875,5493.490234375,24120.0390625,27788.51953125,2821.35009765625,2343.07006835938,36227.140625
2018-10-31,2711.73999023438,7305.89990234375,25115.759765625,7128.10009765625,11447.509765625,5093.43994140625,21920.4609375,24979.689453125,2602.78295898438,2029.68994140625,34442.05078125
2018-11-30,2760.169921875,7330.5400390625,25538.4609375,6980.2001953125,11257.240234375,5003.919921875,22351.060546875,26506.75,2588.18798828125,2096.86010742188,36194.30078125
2018-12-31,2506.85009765625,6635.27978515625,23327.4609375,6728.10009765625,10558.9599609375,4730.68994140625,NA,25845.69921875,2493.89599609375,2041.0400390625,36068.328125
2019-01-31,2704.10009765625,7281.740234375,24999.669921875,6968.89990234375,11173.099609375,4992.72021484375,20773.490234375,27942.470703125,2584.57202148438,2204.85009765625,36256.69140625
2019-02-28,2784.48999023438,7532.52978515625,25916,7074.7001953125,11515.6396484375,5240.52978515625,21385.16015625,28633.1796875,2940.9541015625,2195.43994140625,35867.44140625
2019-03-31,2834.39990234375,7729.31982421875,25928.6796875,7279.2001953125,11526.0400390625,5350.52978515625,21205.810546875,29051.359375,3090.75805664062,2140.669921875,38545.71875
2019-04-30,2945.830078125,8095.39013671875,26592.91015625,7418.2001953125,12344.080078125,5586.41015625,22258.73046875,29699.109375,3086.39892578125,2203.59008789062,39031.55078125
2019-05-31,2752.06005859375,7453.14990234375,24815.0390625,7161.7001953125,11726.83984375,5207.6298828125,20601.189453125,26901.08984375,2898.69604492188,2041.73999023438,39714.19921875
2019-06-30,2941.76000976562,8006.240234375,26599.9609375,7425.60009765625,12398.7998046875,5538.97021484375,21275.919921875,28542.619140625,2978.8779296875,2130.6201171875,39394.640625
2019-07-31,2980.3798828125,8175.419921875,26864.26953125,7586.7998046875,12189.0400390625,5518.89990234375,21521.529296875,27777.75,2932.51000976562,2024.55004882812,37481.12109375
2019-08-31,2926.4599609375,7962.8798828125,26403.279296875,7207.2001953125,11939.2802734375,5480.47998046875,20704.369140625,25724.73046875,2886.23999023438,1967.7900390625,37332.7890625
2019-09-30,2976.73999023438,7999.33984375,26916.830078125,7408.2001953125,12428.080078125,5677.7900390625,21755.83984375,26092.26953125,2905.18994140625,2063.05004882812,38667.328125
2019-10-31,3037.56005859375,8292.3603515625,27046.23046875,7248.39990234375,12866.7900390625,5729.85986328125,22927.0390625,26906.720703125,2929.06005859375,2083.47998046875,40129.05078125
2019-11-30,3140.97998046875,8665.4697265625,28051.41015625,7346.5,13236.3798828125,5905.169921875,23293.91015625,26346.490234375,2871.97998046875,2087.9599609375,40793.80859375
2019-12-31,3230.78002929688,8972.599609375,28538.439453125,7542.39990234375,13249.009765625,5978.06005859375,23656.619140625,28189.75,3050.1240234375,2197.669921875,41253.73828125
2020-01-31,3225.52001953125,9150.9404296875,28256.029296875,7286,12981.9697265625,5806.33984375,23205.1796875,26312.630859375,2976.52807617188,2119.01000976562,40723.48828125
2020-02-29,2954.21997070312,8567.3701171875,25409.359375,6580.60009765625,11890.349609375,5309.89990234375,21142.9609375,26129.9296875,2880.30395507812,1987.01000976562,38297.2890625
2020-03-31,2584.59008789062,7700.10009765625,21917.16015625,5672,9935.83984375,4396.1201171875,18917.009765625,23603.48046875,2750.2958984375,1754.64001464844,29468.490234375
2020-04-30,2912.42993164062,8889.5498046875,24345.720703125,5901.2001953125,10861.6396484375,4572.18017578125,20193.689453125,24643.58984375,2860.08203125,1947.56005859375,33717.62109375
2020-05-31,3044.31005859375,9489.8701171875,25383.109375,6076.60009765625,11586.849609375,4695.43994140625,21877.890625,22961.470703125,2852.35107421875,2029.59997558594,32424.099609375
2020-06-30,3100.2900390625,10058.76953125,25812.880859375,6169.7001953125,12310.9296875,4935.990234375,22288.140625,24427.189453125,2984.67407226562,2108.330078125,34915.80078125
2020-07-31,3271.1201171875,10745.26953125,26428.3203125,5897.7998046875,12313.3603515625,4783.68994140625,21710,24595.349609375,3310.00708007812,2249.3701171875,37606.890625
2020-08-31,3500.31005859375,11775.4599609375,28430.05078125,5963.60009765625,12945.3798828125,4947.22021484375,23139.759765625,25177.05078125,3395.67797851562,2326.169921875,38628.2890625
2020-09-30,3363,11167.509765625,27781.69921875,5866.10009765625,12760.73046875,4803.43994140625,23185.119140625,23459.05078125,3218.05200195312,2327.88989257812,38067.9296875
2020-10-31,3269.9599609375,10911.58984375,26501.599609375,5577.2998046875,11556.48046875,4594.240234375,22977.130859375,24107.419921875,3224.53295898438,2267.14990234375,39614.0703125
2020-11-30,3621.6298828125,12198.740234375,29638.640625,6266.2001953125,13291.16015625,5518.5498046875,26433.619140625,26341.490234375,3391.76000976562,2591.34008789062,44149.71875
2020-12-31,3756.07006835938,12888.2802734375,30606.48046875,6460.5,13718.7802734375,5551.41015625,27444.169921875,27231.130859375,3473.06909179688,2873.46997070312,47751.328125
2021-01-31,3714.23999023438,13070.6904296875,29982.619140625,6407.5,13432.8701171875,5399.2099609375,27663.390625,28283.7109375,3483.06909179688,2976.2099609375,46285.76953125
2021-02-28,3811.14990234375,13192.349609375,30932.369140625,6483.39990234375,13786.2900390625,5703.22021484375,28966.009765625,28980.2109375,3509.080078125,3012.94995117188,49099.98828125
2021-03-31,3972.88989257812,13246.8701171875,32981.55078125,6713.60009765625,15008.33984375,6067.22998046875,29178.80078125,28378.349609375,3441.90991210938,3061.419921875,49509.1484375
2021-04-30,4181.169921875,13962.6796875,33874.8515625,6969.7998046875,15135.91015625,6269.47998046875,28812.630859375,28724.880859375,3446.86010742188,3147.86010742188,48782.359375
2021-05-31,4204.10986328125,13748.740234375,34529.44921875,7022.60009765625,15421.1298828125,6447.169921875,28860.080078125,29151.80078125,3615.47998046875,3203.919921875,51937.44140625
2021-06-30,4297.5,14503.9501953125,34502.51171875,7037.5,15531.0400390625,6507.830078125,28791.529296875,28827.94921875,3591.19995117188,3296.67993164062,52482.7109375
2021-07-31,4395.259765625,14672.6796875,34935.46875,7032.2998046875,15544.3896484375,6612.759765625,27283.58984375,25961.029296875,3397.36010742188,3202.32006835938,52586.83984375
2021-08-31,4522.68017578125,15259.240234375,35360.73046875,7119.7001953125,15835.08984375,6680.18017578125,28089.5390625,25878.990234375,3543.93994140625,3199.27001953125,57552.390625
2021-09-30,4307.5400390625,14448.580078125,33843.921875,7086.39990234375,15260.6904296875,6520.009765625,29452.66015625,24575.640625,3568.169921875,3068.82006835938,59126.359375
2021-10-31,4605.3798828125,15498.3896484375,35819.55859375,7237.60009765625,15688.76953125,6830.33984375,28892.689453125,25377.240234375,3547.34008789062,2970.67993164062,59306.9296875
2021-11-30,4567,15537.6904296875,34483.71875,7059.5,15100.1298828125,6721.16015625,27821.759765625,23475.259765625,3563.88989257812,2839.01000976562,57064.87109375
2021-12-31,4766.18017578125,15644.9697265625,36338.30078125,7384.5,15884.8603515625,7153.02978515625,28791.7109375,23397.669921875,3639.78002929688,2977.64990234375,58253.8203125
2022-01-31,4515.5498046875,14239.8798828125,35131.859375,7464.39990234375,15471.2001953125,6999.2001953125,27001.98046875,23802.259765625,3361.43994140625,2663.34008789062,58014.171875
2022-02-28,4373.93994140625,13751.400390625,33892.6015625,7458.2998046875,14461.01953125,6658.830078125,26526.8203125,22713.01953125,3462.31005859375,2699.17993164062,56247.28125
2022-03-31,4530.41015625,14220.51953125,34678.3515625,7515.7001953125,14414.75,6659.8701171875,27821.4296875,21996.849609375,3252.19995117188,2757.64990234375,58568.51171875
2022-04-30,4131.93017578125,12334.6396484375,32977.2109375,7544.60009765625,14097.8798828125,6533.77001953125,26847.900390625,21089.390625,3047.06005859375,2695.05004882812,57060.87109375
2022-05-31,4132.14990234375,12081.3896484375,32990.12109375,7607.7001953125,14388.349609375,6468.7998046875,27279.80078125,21415.19921875,3186.42993164062,2685.89990234375,55566.41015625
2022-06-30,3785.3798828125,11028.740234375,30775.4296875,7169.2998046875,12783.76953125,5922.85986328125,26393.0390625,21859.7890625,3398.6201171875,2332.63989257812,53018.94140625
2022-07-31,4130.2900390625,12390.6904296875,32845.12890625,7423.39990234375,13484.0498046875,6448.5,27801.640625,20156.509765625,3253.23999023438,2451.5,57570.25
2022-08-31,3955,11816.2001953125,31510.4296875,7284.2001953125,12834.9599609375,6125.10009765625,28091.529296875,19954.390625,3202.13989257812,2472.05004882812,59537.0703125
2022-09-30,3585.6201171875,10575.6201171875,28725.509765625,6893.7998046875,12114.3603515625,5762.33984375,25937.2109375,17222.830078125,3024.38989257812,2155.48999023438,57426.921875
2022-10-31,3871.97998046875,10988.150390625,32732.94921875,7094.5,13253.740234375,6266.77001953125,27587.4609375,14687.01953125,2893.47998046875,2293.61010742188,60746.58984375
2022-11-30,4080.11010742188,11468,34589.76953125,7573.10009765625,14397.0400390625,6738.5498046875,27968.990234375,18597.23046875,3151.34008789062,2472.53002929688,63099.6484375
2022-12-31,3839.5,10466.48046875,33147.25,7451.7001953125,13923.58984375,6473.759765625,26094.5,19781.41015625,3089.26000976562,2236.39990234375,60840.73828125
2023-01-31,4076.60009765625,11584.5498046875,34086.0390625,7771.7001953125,15128.26953125,7082.419921875,27327.109375,21842.330078125,3255.669921875,2425.080078125,59549.8984375
2023-02-28,3970.14990234375,11455.5400390625,32656.69921875,7876.2998046875,15365.1396484375,7267.93017578125,27445.560546875,19785.939453125,3279.61010742188,2412.85009765625,58962.12109375
2023-03-31,4109.31005859375,12221.91015625,33274.1484375,7631.7001953125,15628.83984375,7322.39013671875,28041.48046875,20400.109375,3272.86010742188,2476.86010742188,58991.51953125
2023-04-30,4169.47998046875,12226.580078125,34098.16015625,7870.60009765625,15922.3798828125,7491.5,28856.439453125,19894.5703125,3323.27001953125,2501.53002929688,61112.44140625
2023-05-31,4179.830078125,12935.2900390625,32908.26953125,7446.10009765625,15664.01953125,7098.7001953125,30887.880859375,18234.26953125,3204.56005859375,2577.1201171875,62622.23828125
2023-06-30,4450.3798828125,13787.919921875,34407.6015625,7531.5,16147.900390625,7400.06005859375,33189.0390625,18916.4296875,3202.06005859375,2564.28002929688,64718.55859375
2023-07-31,4588.9599609375,14346.01953125,35559.53125,7699.39990234375,16446.830078125,7497.77978515625,33172.21875,20078.939453125,3291.0400390625,2632.580078125,66527.671875
2023-08-31,4507.66015625,14034.9697265625,34721.91015625,7439.10009765625,15947.080078125,7316.7001953125,32619.33984375,18382.060546875,3119.8798828125,2556.27001953125,64831.41015625
2023-09-30,4288.0498046875,13219.3203125,33507.5,7608.10009765625,15386.580078125,7135.06005859375,31857.619140625,17809.66015625,3110.47509765625,2465.07006835938,65828.40625
2023-10-31,4193.7998046875,12851.240234375,33052.87109375,7321.7001953125,14810.33984375,6885.64990234375,30858.849609375,17112.48046875,3018.77099609375,2277.98999023438,63874.9296875
2023-11-30,4567.7998046875,14226.2197265625,35950.890625,7453.7998046875,16215.4296875,7310.77001953125,33486.890625,17042.880859375,3029.67309570312,2535.2900390625,66988.4375
2023-12-31,4769.830078125,15011.349609375,37689.5390625,7733.2001953125,16751.640625,7543.18017578125,33464.171875,17047.390625,2974.93505859375,2655.28002929688,72240.2578125
2024-01-31,4845.64990234375,15164.009765625,38150.30078125,7630.60009765625,16903.759765625,7656.75,36286.7109375,15485.0703125,2788.54809570312,2497.09008789062,71752.109375
2024-02-29,5096.27001953125,16091.919921875,38996.390625,7630,17678.189453125,7927.43017578125,39166.19140625,16511.439453125,3015.1708984375,2642.36010742188,72500.296875
2024-03-31,5254.35009765625,16379.4599609375,39807.37109375,7952.60009765625,18492.490234375,8205.8095703125,40369.44140625,16541.419921875,3041.1669921875,2746.6298828125,73651.3515625
2024-04-30,5035.68994140625,15657.8203125,37815.921875,8144.10009765625,17932.169921875,7984.93017578125,38405.66015625,17763.029296875,3104.82495117188,2692.06005859375,74482.78125
2024-05-31,5277.509765625,16735.01953125,38686.3203125,8275.400390625,18497.939453125,7992.8701171875,38487.8984375,18079.609375,3086.81298828125,2636.52001953125,73961.3125
2024-06-30,5460.47998046875,17732.599609375,39118.859375,8164.10009765625,18235.44921875,7479.39990234375,39583.078125,17718.609375,2967.40307617188,2797.82006835938,79032.7265625
2024-07-31,5522.2998046875,17599.400390625,40842.7890625,8368,18508.650390625,7531.490234375,39101.8203125,17344.599609375,2938.7490234375,2770.68994140625,81741.34375
2024-08-31,5648.39990234375,17713.619140625,41563.078125,8376.599609375,18906.919921875,7630.9501953125,38647.75,17989.0703125,2842.21411132812,2674.31005859375,82365.7734375
2024-09-30,5762.47998046875,18189.169921875,42330.1484375,8237,19324.9296875,7635.75,37919.55078125,21133.6796875,3336.4970703125,2593.27001953125,84299.78125
2024-10-31,5705.4501953125,18095.150390625,41763.4609375,8110.10009765625,19077.5390625,7350.3701171875,39081.25,20317.330078125,3279.82397460938,2556.14990234375,79389.0625
2024-11-30,6032.3798828125,19218.169921875,44910.6484375,8287.2998046875,19626.44921875,7235.10986328125,38208.03125,19423.609375,3326.4560546875,2455.90991210938,79802.7890625
2024-12-31,5881.6298828125,19310.7890625,42544.21875,8173,19909.140625,7380.740234375,39894.5390625,20059.94921875,3351.76293945312,2399.48999023438,78139.0078125
2025-01-31,6040.52978515625,19627.439453125,44544.66015625,8674,21732.05078125,7950.169921875,39572.48828125,20225.109375,3250.60107421875,2517.3701171875,77500.5703125
2025-02-28,5954.5,18847.279296875,43840.91015625,8809.7001953125,22551.4296875,8111.6298828125,37155.5,22941.3203125,3320.89697265625,2532.78002929688,73198.1015625
2025-03-31,5611.85009765625,17299.2890625,42001.76171875,8582.7998046875,22163.490234375,7790.7099609375,35617.55859375,23119.580078125,3335.74609375,2481.1201171875,77414.921875
2025-04-30,5569.06005859375,17446.33984375,40669.359375,8494.900390625,22496.98046875,7593.8701171875,36045.37890625,22119.41015625,3279.03100585938,2556.61010742188,80242.2421875
2025-05-31,5911.68994140625,19113.76953125,42270.0703125,8772.400390625,23997.48046875,7751.89013671875,37965.1015625,23289.76953125,3347.48706054688,2697.669921875,81451.0078125
2025-06-30,6204.9501953125,20369.73046875,44094.76953125,8761,23909.609375,7665.91015625,40487.390625,24072.279296875,3444.42602539062,3071.69995117188,83606.4609375
2025-07-31,6339.39013671875,21122.44921875,44130.98046875,9132.7998046875,24065.470703125,7771.97021484375,41069.8203125,24773.330078125,3573.2080078125,3245.43994140625,81185.578125
2025-08-31,6460.259765625,21455.55078125,45544.87890625,9187.2998046875,23902.2109375,7703.89990234375,42718.46875,25077.619140625,3857.92700195312,3186.01000976562,79809.6484375
2025-09-30,6688.4599609375,22660.009765625,46397.890625,9350.400390625,23880.720703125,7895.93994140625,44932.62890625,26855.560546875,3882.77709960938,3424.60009765625,80267.6171875
2025-10-31,6840.2001953125,23724.9609375,47562.87109375,9717.2998046875,23958.30078125,8121.06982421875,52411.33984375,25906.650390625,3954.7900390625,4107.5,83938.7109375
2025-11-30,6849.08984375,23365.689453125,47716.421875,9720.5,23836.7890625,8122.7099609375,50253.91015625,25858.890625,3888.59594726562,3926.59008789062,85706.671875
