"Date","AAPL","MSFT","AXP","CAT","SBUX"
2000-02-15,0.89057856798172,29.9702930450439,32.582103729248,10.3647871017456,3.19288015365601
2000-02-16,0.854094803333282,29.6852073669434,31.5007381439209,10.1542587280273,3.15253782272339
2000-02-17,0.859708368778229,30.2933616638184,30.2913684844971,10.0246982574463,3.19288015365601
2000-02-18,0.832579433917999,28.9060230255127,28.3078002929688,9.76558017730713,3.05456042289734
2000-02-22,0.851756513118744,28.5259323120117,28.4869594573975,9.92752456665039,3.06032466888428
2000-02-23,0.869998097419739,28.6589698791504,28.282205581665,9.79796600341797,3.21593356132507
2000-02-24,0.862163424491882,28.8110008239746,26.6185340881348,9.39309024810791,3.2332239151001
2000-02-25,0.826030671596527,27.7657527923584,25.5435562133789,9.3283109664917,3.11219310760498
2000-02-28,0.847547054290771,27.841760635376,27.1560344696045,9.21495151519775,3.14101123809814
2000-02-29,0.857837378978729,27.1765918731689,27.4759578704834,9.08539009094238,3.23898696899414
2000-03-01,0.975239753723145,27.613697052002,27.7446899414062,9.03680324554443,3.20440793037415
2000-03-02,0.913030445575714,28.3928909301758,27.3479957580566,8.92343807220459,3.06608700752258
2000-03-03,0.957933664321899,29.2290992736816,27.3351917266846,9.42548561096191,3.42917609214783
2000-03-06,0.940627455711365,27.5567016601562,26.4649562835693,9.5064582824707,3.30814599990845
2000-03-07,0.919578611850739,28.2408542633057,25.8762893676758,8.76148796081543,3.14677262306213
2000-03-08,0.913030445575714,29.0580577850342,25.1340370178223,9.05299854278564,3.12372088432312
2000-03-09,0.914901673793793,30.4073905944824,25.1340370178223,9.1339693069458,3.33120107650757
2000-03-10,0.941095113754272,30.711446762085,25.9402675628662,9.24733734130859,3.28509378433228
2000-03-13,0.907885193824768,29.7992382049561,25.9146728515625,9.2311429977417,3.20440793037415
2000-03-14,0.855030417442322,28.9250240325928,26.2986011505127,9.2797327041626,3.08337736129761
2000-03-15,0.869998097419739,29.0010318756104,27.207202911377,9.91133213043213,3.2447497844696
2000-03-16,0.909755885601044,29.0010318756104,29.4339504241943,10.5429334640503,3.53867959976196
2000-03-17,0.935481607913971,30.217342376709,29.4083480834961,10.2676248550415,3.41765093803406
2000-03-20,0.920513987541199,29.6091842651367,29.0756340026855,9.97610759735107,3.2447497844696
2000-03-21,1.00985264778137,31.2435855865479,29.8690757751465,10.3162088394165,3.59631323814392
2000-03-22,1.07907807826996,31.3956203460693,30.2529888153076,10.0894775390625,3.60783886909485
2000-03-23,1.05756270885468,34.0182571411133,31.9422569274902,10.2514333724976,3.63089156150818
2000-03-24,1.03791701793671,33.961254119873,31.8654613494873,10.2352342605591,3.56173229217529
2000-03-27,1.04446566104889,31.642671585083,30.8160781860352,10.1218643188477,3.60783886909485
2000-03-28,1.04119229316711,31.7187099456787,31.2255878448486,9.92752456665039,3.49833655357361
2000-03-29,1.01733720302582,32.5929222106934,31.0464191436768,10.1056709289551,3.65970921516418
2000-03-30,0.941095113754272,31.4336223602295,30.5089435577393,10.5591354370117,3.66547203063965
2000-03-31,1.01640105247498,32.3078536987305,30.4961318969727,10.2190437316895,4.13230276107788
2000-04-03,0.997691214084625,27.632719039917,31.8398704528809,10.8506393432617,3.82108354568481
2000-04-04,0.952788352966309,26.9295597076416,30.0994186401367,11.2555179595947,4.0055079460144
2000-04-05,0.975708186626434,26.2643871307373,29.5875034332275,10.9963941574097,3.64818334579468
2000-04-06,0.936885893344879,26.1503429412842,28.8708763122559,10.9640064239502,3.4637565612793
2000-04-07,0.985997915267944,27.0815734863281,28.4741554260254,10.7210826873779,3.69429039955139
2000-04-10,0.935481607913971,26.1693496704102,29.318775177002,10.7372779846191,3.37730598449707
2000-04-11,0.893853008747101,25.5041999816895,29.7283000946045,10.8992309570312,3.49833655357361
2000-04-12,0.817611038684845,24.1358528137207,30.867280960083,11.2555179595947,3.4695188999176
2000-04-13,0.851756513118744,24.0978546142578,29.8946723937988,10.8830318450928,3.67267656326294
2000-04-14,0.837256669998169,22.5394821166992,27.4375648498535,10.4943542480469,3.2447497844696
2000-04-17,0.927062809467316,23.0716171264648,27.4375648498535,10.6077156066895,3.33120107650757
2000-04-18,0.949514985084534,24.496955871582,28.6533012390137,10.4295682907104,3.45222854614258
2000-04-19,0.906481862068176,23.9268188476562,28.5637359619141,9.82874965667725,3.4349410533905
2000-04-20,0.889643490314484,24.0028343200684,29.3308429718018,9.9267053604126,3.45222854614258
2000-04-24,0.901804625988007,20.2589244842529,30.7794437408447,10.187933921814,3.68276453018188
2000-04-25,0.960272431373596,21.0951232910156,32.4075164794922,10.4818210601807,3.5213897228241
2000-04-26,0.907885193824768,20.6770267486572,31.7152690887451,10.3838596343994,3.42341423034668
2000-04-27,0.948578834533691,21.2281513214111,31.792179107666,10.4818210601807,3.41765093803406
2000-04-28,0.928466200828552,21.2091598510742,30.6640605926514,10.3022270202637,2.78800702095032
2000-05-01,0.930336773395538,22.3304214477539,31.0486602783203,10.1389570236206,2.85284495353699
2000-05-02,0.882159173488617,21.247163772583,30.3692226409912,10.3512077331543,2.94505834579468
2000-05-03,0.861111521720886,21.4562091827393,29.1257419586182,10.1552848815918,2.93353223800659
2000-05-04,0.82836925983429,21.4182052612305,29.6897964477539,9.91038131713867,3.08337736129761
2000-05-05,0.846611797809601,21.6272506713867,30.0743732452393,10.2042608261108,3.10643148422241
2000-05-08,0.824159801006317,21.2281513214111,31.1896724700928,10.1716089248657,3.04303359985352
2000-05-09,0.789078950881958,20.6200065612793,30.3563957214355,9.9267053604126,3.07761430740356
2000-05-10,0.743240654468536,20.125883102417,29.4077606201172,10.0246715545654,3.0026912689209
2000-05-11,0.769434332847595,20.6390209197998,30.4589729309082,10.1389570236206,3.06608700752258
2000-05-12,0.805450201034546,20.9240837097168,30.9204692840576,10.2858943939209,3.0026912689209
2000-05-15,0.755869626998901,21.0951232910156,32.1126594543457,10.5961046218872,2.99692702293396
2000-05-16,0.790949583053589,21.1331329345703,31.4588718414307,10.5144662857056,3.06608700752258
2000-05-17,0.758676052093506,20.5820007324219,31.3434791564941,10.4491605758667,2.99116516113281
2000-05-18,0.753998935222626,20.125883102417,31.8819255828857,10.1389570236206,2.8297917842865
2000-05-19,0.703482747077942,19.783805847168,30.958911895752,10.4654874801636,2.77792143821716
2000-05-22,0.673079013824463,19.5177440643311,30.5358715057373,10.4981422424316,2.75486922264099
2000-05-23,0.642208576202393,19.2136707305908,31.2281112670898,10.3185520172119,2.61078596115112
2000-05-24,0.656240463256836,19.935848236084,30.7666358947754,10.3675260543823,2.85860776901245
2000-05-25,0.653083026409149,18.7005405426025,30.0743732452393,9.94302940368652,2.75486922264099
2000-05-26,0.646417796611786,18.6815414428711,30.189754486084,9.9593620300293,2.68570852279663
2000-05-30,0.6553053855896,19.2706832885742,31.151216506958,10.0083417892456,3.04879713058472
2000-05-31,0.628643870353699,19.0236186981201,33.2279281616211,9.99201583862305,3.13524580001831
2000-06-01,0.66699880361557,19.6317729949951,33.1510276794434,10.3838596343994,3.18135380744934
2000-06-02,0.692724585533142,20.163890838623,34.7662811279297,10.7267208099365,3.39459800720215
2000-06-05,0.683369517326355,20.3349304199219,34.2278671264648,10.4491605758667,3.28509378433228
2000-06-06,0.695062935352325,21.1711444854736,33.2279281616211,10.2042608261108,3.45799374580383
2000-06-07,0.722659528255463,21.4372138977051,34.7278289794922,10.1389570236206,3.18711733818054
2000-06-08,0.709562838077545,20.9240837097168,33.8432731628418,9.9593620300293,3.2562780380249
2000-06-09,0.716579675674438,20.9240837097168,33.1125717163086,9.99201583862305,3.2966194152832
2000-06-12,0.682434260845184,20.3349304199219,33.0164413452148,10.0899810791016,3.12372088432312
2000-06-13,0.707224667072296,20.6390209197998,33.5356216430664,9.73078155517578,3.31391167640686
2000-06-14,0.67682147026062,21.4372138977051,34.9201164245605,9.82874965667725,3.2447497844696
2000-06-15,0.691321611404419,22.0073375701904,34.150951385498,9.66547966003418,3.19864368438721
2000-06-16,0.682434260845184,22.0643634796143,31.6896266937256,9.38791847229004,3.21593356132507
2000-06-19,0.72312742471695,22.406436920166,32.920280456543,9.17567253112793,3.23898696899414
2000-06-20,0.757740795612335,22.7865333557129,33.2279281616211,9.15934371948242,3.27356624603271
2000-06-21,0.832579433917999,24.5349617004395,32.3818893432617,9.17567253112793,3.33696413040161
2000-06-22,0.804514169692993,24.2879047393799,32.8818321228027,8.99607753753662,3.30238485336304
2000-06-23,0.773643672466278,23.6227436065674,32.997200012207,9.04506015777588,3.2562780380249
2000-06-26,0.81012761592865,24.1738796234131,34.5739898681641,9.09403896331787,3.34272575378418
2000-06-27,0.774579048156738,23.964822769165,33.343334197998,9.32261371612549,3.45799374580383
2000-06-28,0.814804494380951,24.0028343200684,32.7664642333984,9.44506740570068,3.5213897228241
2000-06-29,0.767095625400543,23.4707050323486,32.3049659729004,9.14302158355713,3.49257326126099
2000-06-30,0.783934056758881,24.3259086608887,32.0742149353027,8.84913730621338,3.5213897228241
2000-07-03,0.797966301441193,24.3259086608887,32.2280502319336,9.40424919128418,3.55020642280579
2000-07-05,0.772708177566528,23.8698043823242,32.1232719421387,9.19199657440186,3.53291726112366
2000-07-06,0.775514245033264,24.6109790802002,32.0077285766602,9.09403896331787,3.50986456871033
2000-07-07,0.814804494380951,24.9340534210205,33.1247215270996,8.86545944213867,3.85566210746765
2000-07-10,0.855030417442322,24.1548652648926,33.8180236816406,8.94709587097168,3.66547203063965
2000-07-11,0.852224051952362,24.0598411560059,33.3172836303711,9.43690299987793,3.68276453018188
2000-07-12,0.881223976612091,24.4209365844727,33.8950424194336,9.55118942260742,3.71734285354614
2000-07-13,0.845675945281982,24.30690574646,33.9335708618164,9.38791847229004,3.68852591514587
2000-07-14,0.863450050354004,24.0028343200684,34.8579788208008,9.33893966674805,3.68852591514587
2000-07-17,0.872805178165436,23.774772644043,34.7039108276367,9.33077812194824,3.67123746871948
2000-07-18,0.856901168823242,23.8698043823242,34.0106010437012,9.95617294311523,3.66547203063965
2000-07-19,0.788611114025116,22.2354068756104,33.9335708618164,10.0056209564209,3.66547203063965
2000-07-20,0.825095236301422,22.7485408782959,35.0505828857422,9.7748498916626,3.68852591514587
2000-07-21,0.801707923412323,21.9883460998535,36.5142250061035,9.62649440765381,3.68276453018188
2000-07-24,0.728740930557251,21.4562091827393,35.1661262512207,9.56056022644043,3.66259217262268
2000-07-25,0.749320924282074,20.9811000823975,34.4342956542969,9.46165657043457,3.55596780776978
2000-07-26,0.749320924282074,20.6200065612793,34.2802391052246,9.16495037078857,3.47528505325317
2000-07-27,0.778320729732513,21.0951232910156,35.936450958252,9.19791793823242,3.33120107650757
2000-07-28,0.72312742471695,21.1901454925537,34.5113258361816,8.9836311340332,3.41188621520996
2000-07-31,0.760546982288361,21.2281513214111,34.9350318908691,8.9836311340332,3.45799374580383
2000-08-01,0.738095104694366,20.8860664367676,35.0890884399414,9.04956531524658,3.49833655357361
2000-08-02,0.707224667072296,21.0951232910156,35.3587112426758,9.23088932037354,3.61936593055725
2000-08-03,0.718450427055359,21.3611869812012,35.7438926696777,9.2473669052124,3.69429039955139
2000-08-04,0.709095358848572,21.019100189209,36.8608665466309,9.18967533111572,3.84413528442383
2000-08-07,0.717514991760254,21.2851696014404,35.936450958252,9.6759443283081,3.94787693023682
2000-08-08,0.69974023103714,22.5394821166992,36.2060737609863,10.1210126876831,3.95363807678223
2000-08-09,0.710966050624847,22.5774784088135,36.7453193664551,9.90672016143799,3.96516537666321
2000-08-10,0.711901366710663,22.0833702087402,36.1290512084961,9.89023017883301,3.95363807678223
2000-08-11,0.713773190975189,22.0263595581055,36.8223648071289,10.1869497299194,3.93634867668152
2000-08-14,0.704418241977692,21.9503364562988,36.9764442443848,10.3023271560669,3.86718940734863
2000-08-15,0.698805034160614,21.7792949676514,36.4757232666016,10.1951847076416,3.75768518447876
2000-08-16,0.725933730602264,21.5892505645752,35.3202018737793,10.1869497299194,3.72887086868286
2000-08-17,0.769902050495148,21.7602844238281,36.052001953125,10.088041305542,3.52715373039246
2000-08-18,0.748385548591614,21.5892505645752,36.052001953125,10.07155418396,3.37730598449707
2000-08-21,0.755869626998901,21.4752197265625,36.437198638916,9.93968391418457,3.4349410533905
2000-08-22,0.773643672466278,21.6652545928955,35.7053489685059,9.9726505279541,3.45799374580383
2000-08-23,0.812933921813965,21.5132255554199,35.3202018737793,9.79133129119873,3.30238485336304
2000-08-24,0.839828908443451,21.6272506713867,34.8194770812988,9.93968391418457,3.33120107650757
2000-08-25,0.850353181362152,21.4752197265625,34.8579788208008,9.9232063293457,3.2966194152832
2000-08-28,0.869062006473541,21.6842651367188,36.8994026184082,9.80781269073486,3.32543659210205
2000-08-29,0.885901749134064,21.5702381134033,36.5142250061035,10.0385847091675,3.23898696899414
2000-08-30,0.89057856798172,21.2851696014404,36.321647644043,9.90672016143799,3.38306927680969
2000-08-31,0.912095129489899,21.2281513214111,36.3697853088379,9.69655227661133,3.37730598449707
2000-09-01,0.949514985084534,21.3421840667725,36.0135040283203,9.84078311920166,3.47528505325317
2000-09-05,0.934546113014221,21.3231773376465,36.8223648071289,10.0385847091675,3.4695188999176
2000-09-06,0.874675810337067,21.1141300201416,36.9764442443848,10.2034254074097,3.40612435340881
2000-09-07,0.927998304367065,21.3041725158691,36.5527496337891,10.0385847091675,3.4695188999176
2000-09-08,0.881223976612091,21.0761299133301,37.3615989685059,9.9726505279541,3.34272575378418
2000-09-11,0.874675810337067,20.9240837097168,38.093433380127,10.1045255661011,3.35425353050232
2000-09-12,0.864385604858398,20.7150249481201,37.8238067626953,10.0221033096313,3.44646596908569
2000-09-13,0.868127346038818,20.7530460357666,37.785285949707,10.2034254074097,3.59054970741272
2000-09-14,0.851054906845093,20.0118656158447,37.4771537780762,10.3517818450928,3.49833655357361
2000-09-15,0.826732158660889,19.5177440643311,36.5527496337891,9.87374877929688,3.57325959205627
2000-09-18,0.907885193824768,19.1566543579102,35.7438926696777,9.5111083984375,3.45943379402161
2000-09-19,0.897127509117126,19.7647972106934,36.8608665466309,9.36275863647461,3.4695188999176
2000-09-20,0.913732409477234,19.5367488861084,35.7438926696777,9.2803316116333,3.49257326126099
2000-09-21,0.848482549190521,19.5177440643311,35.8979263305664,9.18143653869629,3.56173229217529
2000-09-22,0.781127631664276,19.2326812744141,36.2060737609863,9.26385402679443,3.60783886909485
2000-09-25,0.800772607326508,18.624532699585,36.9764442443848,9.36275863647461,3.68276453018188
2000-09-26,0.769902050495148,19.0616302490234,36.7068214416504,9.23088932037354,3.64242100715637
2000-09-27,0.732482612133026,18.4344844818115,36.2060737609863,8.83527183532715,3.67700028419495
2000-09-28,0.800772607326508,18.6435317993164,37.5541839599609,8.96714401245117,3.78650450706482
2000-09-29,0.385418236255646,18.3394508361816,37.4386329650879,8.17592716217041,3.69429039955139
2000-10-02,0.362967282533646,17.9783630371094,38.8252410888672,9.03307914733887,3.72310709953308
2000-10-03,0.333967536687851,17.1991806030273,37.9008369445801,9.2473669052124,3.64242100715637
2000-10-04,0.353612333536148,16.8570957183838,37.5645370483398,9.26385402679443,3.75768518447876
2000-10-05,0.330225020647049,16.8380870819092,37.641658782959,9.23088932037354,3.78073954582214
2000-10-06,0.332095831632614,16.8950977325439,35.7518692016602,9.09901809692383,3.70581579208374
2000-10-09,0.325547873973846,16.4770069122314,34.9419746398926,9.11549949645996,3.73463010787964
2000-10-10,0.312451064586639,16.5910243988037,34.2477531433105,8.80230903625488,3.74039554595947
2000-10-11,0.293741017580032,16.9521160125732,33.5535087585449,8.76934242248535,3.69429039955139
2000-10-12,0.299354493618011,16.5340137481689,32.0108604431152,8.40669631958008,3.53291726112366
2000-10-13,0.330225020647049,16.3439693450928,33.2835655212402,8.3572473526001,3.61936593055725
2000-10-16,0.321806222200394,15.3177242279053,34.4020080566406,8.3737325668335,3.74039554595947
2000-10-17,0.301225155591965,15.3367185592651,33.1678619384766,8.04405879974365,3.66547203063965
2000-10-18,0.301225155591965,15.7358245849609,33.4763984680176,7.9513726234436,3.71734285354614
2000-10-19,0.283451408147812,18.8145713806152,34.5948524475098,8.13473892211914,3.78073954582214
2000-10-20,0.291870146989822,19.8218116760254,34.5948524475098,8.18474674224854,3.71734285354614
2000-10-23,0.304966807365417,18.8905868530273,33.5535087585449,8.38478088378906,3.68852591514587
2000-10-24,0.282516062259674,18.7005405426025,35.2504920959473,8.50146770477295,3.72310709953308
2000-10-25,0.276902556419373,18.624532699585,35.4047698974609,8.35144233703613,3.75192260742188
2000-10-26,0.276902556419373,19.5937557220459,33.5921058654785,8.48480033874512,3.78073954582214
2000-10-27,0.277837842702866,20.5820007324219,34.4405899047852,8.76818466186523,3.66547203063965
2000-10-30,0.289063841104507,21.0001125335693,36.0603942871094,9.31827640533447,3.83837223052979
2000-10-31,0.292805582284927,20.9430847167969,37.0245819091797,9.35161876678467,4.12077474594116
2000-11-01,0.306837677955627,21.1711444854736,36.0218505859375,9.26826667785645,4.10924959182739
2000-11-02,0.333967536687851,21.3801975250244,35.5590362548828,9.28494071960449,4.14959192276001
2000-11-03,0.333031237125397,20.7530460357666,36.7931861877441,9.28494071960449,4.31672668457031
2000-11-06,0.320870727300644,21.1331329345703,37.4102668762207,9.65167140960693,4.3109655380249
2000-11-07,0.31899905204773,21.4372138977051,37.603099822998,9.63500308990479,4.33978366851807
2000-11-08,0.300289750099182,21.1141300201416,35.7904472351074,9.71834659576416,4.13230276107788
2000-11-09,0.302160680294037,21.5512371063232,35.9446830749512,9.75168514251709,4.13230276107788
2000-11-10,0.285322278738022,20.4869785308838,35.2119293212891,9.53498077392578,4.10348558425903
2000-11-13,0.289999276399612,20.2019062042236,34.4791374206543,9.65167140960693,4.09195804595947
2000-11-14,0.303096055984497,20.9240837097168,35.3662109375,9.61833095550537,4.33978366851807
2000-11-15,0.29748347401619,21.3041725158691,35.5976028442383,9.78502559661865,4.38588762283325
2000-11-16,0.284386932849884,20.9620876312256,35.6361694335938,9.68500709533691,4.26485919952393
2000-11-17,0.276902556419373,21.0001125335693,34.5948524475098,9.8517017364502,4.4204683303833
2000-11-20,0.283451408147812,20.4299659729004,32.4736785888672,9.91838073730469,4.59913206100464
2000-11-21,0.281580448150635,20.6010074615479,32.8593215942383,10.2017679214478,4.37436246871948
2000-11-22,0.276902556419373,20.7530460357666,31.9722747802734,10.0850734710693,4.48962831497192
2000-11-24,0.289063841104507,21.2661628723145,31.7023181915283,10.3684616088867,4.42623090744019
2000-11-27,0.27970889210701,21.4942150115967,32.7050590515137,10.5851621627808,4.15535545349121
2000-11-28,0.269886881113052,20.3729553222656,34.0163536071777,10.4017992019653,4.1063666343689
2000-11-29,0.26287043094635,19.783805847168,35.1347885131836,10.7018527984619,4.19425821304321
2000-11-30,0.246967434883118,17.4462375640869,33.9006500244141,10.4851455688477,4.20146179199219
2000-12-01,0.255387008190155,17.2181816101074,33.4763984680176,10.8518714904785,4.08043193817139
2000-12-04,0.249773606657982,17.1611633300781,32.0879783630371,11.5519952774048,4.13806533813477
2000-12-05,0.254450857639313,18.2064266204834,33.3221244812012,11.5686712265015,4.26485919952393
2000-12-06,0.214225083589554,17.237190246582,33.1678619384766,11.0852527618408,4.24180555343628
2000-12-07,0.214225083589554,16.1539268493652,32.9750328063965,11.0852527618408,4.31672668457031
2000-12-08,0.225450932979584,16.5530204772949,33.8235054016113,11.1019163131714,4.32249164581299
2000-12-11,0.227321848273277,17.6552867889404,34.8648147583008,11.3019514083862,4.06314468383789
2000-12-12,0.230128973722458,17.7503147125244,34.6719818115234,11.3019514083862,4.14382886886597
2000-12-13,0.224515527486801,17.4082317352295,34.8648147583008,11.1185894012451,4.06314468383789
2000-12-14,0.216096773743629,16.876106262207,34.209171295166,10.8518714904785,4.01703643798828
2000-12-15,0.210483446717262,14.9566278457642,33.7077941894531,10.885214805603,3.86142635345459
2000-12-18,0.21328966319561,14.5385274887085,35.0190849304199,11.2852849960327,4.01703643798828
2000-12-19,0.209547981619835,13.6263132095337,33.9006500244141,11.4353103637695,4.1611180305481
2000-12-20,0.215160489082336,12.6190662384033,31.7408695220947,11.4853162765503,4.05737972259521
2000-12-21,0.210483446717262,13.2082109451294,32.4350814819336,11.9353981018066,4.14382886886597
2000-12-22,0.224515527486801,14.1204271316528,32.8207473754883,12.4354848861694,4.17264461517334
2000-12-26,0.219838440418243,14.2534608840942,32.8593215942383,12.7355327606201,4.14959192276001
2000-12-27,0.221709311008453,14.1204271316528,32.8207473754883,12.6688585281372,4.08043193817139
2000-12-28,0.221709311008453,13.5502910614014,33.3221244812012,12.7021970748901,4.09195804595947
2000-12-29,0.22264464199543,13.1892032623291,33.9006500244141,12.6188497543335,4.08043193817139
2001-01-02,0.22264464199543,13.1892032623291,32.0879783630371,12.3521375656128,3.87871551513672
2001-01-03,0.245096504688263,14.576548576355,34.5708885192871,12.4021463394165,3.98821806907654
2001-01-04,0.255387008190155,14.7285757064819,33.4893608093262,12.9855794906616,3.79226493835449
2001-01-05,0.245096504688263,14.9376239776611,31.8670272827148,12.2354488372803,3.84989857673645
2001-01-08,0.247902899980545,14.8806190490723,30.2447357177734,12.2021112442017,3.91329526901245
2001-01-09,0.257257848978043,15.7548227310181,29.008659362793,12.185435295105,3.84989857673645
2001-01-10,0.247902899980545,16.0779056549072,28.8541564941406,12.018741607666,4.05737972259521
2001-01-11,0.269419103860855,16.7240619659424,29.5880508422852,12.1187601089478,4.08619689941406
2001-01-12,0.257257848978043,16.2679557800293,29.6266708374023,11.6520156860352,4.12653875350952
2001-01-16,0.256322413682938,15.9828824996948,29.8584423065186,11.9187250137329,4.13230276107788
2001-01-17,0.251644551753998,16.0969066619873,30.5537223815918,12.0020771026611,4.13230276107788
2001-01-18,0.27970889210701,16.876106262207,30.6695976257324,11.2200326919556,4.18993520736694
2001-01-19,0.291870146989822,18.5485057830811,30.0515785217285,10.9176950454712,4.27062129974365
2001-01-22,0.28812849521637,18.2824382781982,27.8112277984619,10.9848823547363,4.17264461517334
2001-01-23,0.306837677955627,18.4154739379883,28.7382736206055,11.1864356994629,4.27638483047485
2001-01-24,0.306837677955627,19.1376495361328,28.5837745666504,11.3376054763794,3.99974584579468
2001-01-25,0.298418968915939,18.7955646514893,28.6610088348389,11.6399421691895,3.94787693023682
2001-01-26,0.292805582284927,19.4607276916504,28.8155269622803,11.6231517791748,4.20722484588623
2001-01-29,0.324612408876419,19.6127681732178,29.4242763519287,11.5828342437744,4.54149723052979
2001-01-30,0.325547873973846,19.2706832885742,29.6096801757812,11.9322052001953,4.49539041519165
2001-01-31,0.323677092790604,18.5675086975098,29.1090774536133,11.883828163147,4.60489511489868
2001-02-01,0.31619268655777,18.9666042327881,29.350118637085,11.9133939743042,4.5242075920105
2001-02-02,0.308709502220154,18.4914836883545,29.7332973480225,11.8972625732422,4.41470432281494
2001-02-05,0.302160680294037,18.8335704803467,29.9187068939209,11.7628898620605,4.4204683303833
2001-02-06,0.31619268655777,19.0236186981201,29.0411109924316,11.6957111358643,4.59913206100464
2001-02-07,0.310580432415009,19.6697750091553,28.6579246520996,11.7198972702026,4.59913206100464
2001-02-08,0.310580432415009,18.9285984039307,29.1090774536133,11.6043395996094,4.48386669158936
2001-02-09,0.286257684230804,17.9783630371094,29.0658168792725,11.555965423584,4.45504760742188
2001-02-12,0.294677227735519,17.8643379211426,29.7332973480225,11.5909004211426,4.61065721511841
2001-02-13,0.286257684230804,17.6932964324951,28.9113178253174,11.6258335113525,4.48386669158936
2001-02-14,0.291870146989822,17.7503147125244,28.8247890472412,11.534460067749,4.41470432281494
2001-02-15,0.300289750099182,17.8833465576172,28.9607524871826,11.856951713562,4.54149723052979
2001-02-16,0.284386932849884,17.4272327423096,29.1832447052002,11.7360210418701,4.51268196105957
2001-02-20,0.274096310138702,16.9901294708252,28.416898727417,11.2334699630737,4.45504760742188
2001-02-21,0.282516062259674,17.1041507720947,27.1746616363525,11.0077257156372,4.41470432281494
2001-02-22,0.281580448150635,16.7810764312744,27.5022144317627,10.9351654052734,4.36859846115112
2001-02-23,0.281580448150635,17.2561874389648,27.7494220733643,10.7739143371582,4.39741468429565
2001-02-26,0.291870146989822,18.1113986968994,27.9348373413086,11.1877841949463,4.40894031524658
2001-02-27,0.289999276399612,18.0543880462646,28.0831737518311,11.4189004898071,4.44928407669067
2001-02-28,0.273160815238953,17.9403610229492,27.1190452575684,11.1797227859497,4.39165210723877
2001-03-01,0.280644237995148,18.0496387481689,26.5751705169678,11.2872152328491,4.38588762283325
2001-03-02,0.28812849521637,17.237190246582,27.0387001037598,11.469967842102,4.38012456893921
2001-03-05,0.304966807365417,17.4652404785156,26.7544116973877,11.9133939743042,4.30520248413086
2001-03-06,0.321806222200394,18.0733833312988,26.5689888000488,11.9617652893066,4.3109655380249
2001-03-07,0.318063646554947,18.4534854888916,27.3168029785156,12.5771894454956,4.25909423828125
2001-03-08,0.311515748500824,18.01637840271,27.4589595794678,12.8432455062866,4.38588762283325
