"Date","SP500","NASDAQ","DowJones","FTSE100","DAX","CAC40","Nikkei225","HangSeng","SSEComposite","KOSPI","Sensex"
2021-05-06,4201.6201171875,13632.83984375,34548.53125,7076.2001953125,15196.740234375,6357.08984375,29331.369140625,28637.4609375,3441.28002929688,3160.42993164062,48949.76171875
2021-05-07,4232.60009765625,13752.240234375,34777.76171875,7129.7001953125,15399.650390625,6385.509765625,29357.8203125,28610.650390625,3418.8701171875,3197.19995117188,NA
2021-05-10,4188.43017578125,13401.8603515625,34742.8203125,7123.7001953125,15400.41015625,6385.990234375,29518.33984375,28595.66015625,3427.98999023438,3249.30004882812,49502.41015625
2021-05-11,4152.10009765625,13389.4296875,34269.16015625,6948,15119.75,6267.39013671875,28608.58984375,28013.810546875,3441.85009765625,3209.42993164062,49161.80859375
2021-05-12,4063.0400390625,13031.6796875,33587.66015625,7004.60009765625,15150.2197265625,6279.35009765625,28147.509765625,28231.0390625,3462.75,3161.65991210938,48690.80078125
2021-05-13,4112.5,13124.990234375,34021.44921875,6963.2998046875,15199.6796875,6288.330078125,27448.009765625,27718.669921875,3429.5400390625,3122.11010742188,NA
2021-05-14,4173.85009765625,13429.98046875,34382.12890625,7043.60009765625,15416.6396484375,6385.14013671875,28084.470703125,28027.5703125,3490.3798828125,3153.32006835938,48732.55078125
2021-05-17,4163.2900390625,13379.0498046875,34327.7890625,7032.89990234375,15396.6201171875,6367.35009765625,27824.830078125,28194.08984375,3517.6201171875,3134.52001953125,49580.73046875
2021-05-18,4127.830078125,13303.6396484375,34060.66015625,7034.2001953125,15386.580078125,6353.669921875,28406.83984375,28593.810546875,3529.01000976562,3173.05004882812,50193.328125
2021-05-19,4115.68017578125,13299.740234375,33896.0390625,6950.2001953125,15113.5595703125,6262.5498046875,28044.44921875,NA,3510.9599609375,NA,49902.640625
2021-05-20,4159.1201171875,13535.740234375,34084.1484375,7019.7998046875,15370.259765625,6343.580078125,28098.25,28450.2890625,3506.93994140625,3162.28002929688,49564.859375
2021-05-21,4155.85986328125,13470.990234375,34207.83984375,7018.10009765625,15437.509765625,6386.41015625,28317.830078125,28458.439453125,3486.56005859375,3156.419921875,50540.48046875
2021-05-24,4197.0498046875,13661.169921875,34393.98046875,7051.60009765625,NA,6408.490234375,28364.609375,28412.259765625,3497.28002929688,3144.30004882812,50651.8984375
2021-05-25,4188.1298828125,13657.169921875,34312.4609375,7029.7998046875,15465.08984375,6390.27001953125,28553.98046875,28910.859375,3581.34008789062,3171.32006835938,50637.53125
2021-05-26,4195.990234375,13738,34323.05078125,7026.89990234375,15450.7197265625,6391.60009765625,28642.189453125,29166.009765625,3593.36010742188,3168.42993164062,51017.51953125
2021-05-27,4200.8798828125,13736.2802734375,34464.640625,7019.7001953125,15406.73046875,6435.7099609375,28549.009765625,29113.19921875,3608.85009765625,3165.51000976562,51115.21875
2021-05-28,4204.10986328125,13748.740234375,34529.44921875,7022.60009765625,15519.98046875,6484.10986328125,29149.41015625,29124.41015625,3600.78002929688,3188.72998046875,51422.87890625
2021-05-31,NA,NA,NA,NA,15421.1298828125,6447.169921875,28860.080078125,29151.80078125,3615.47998046875,3203.919921875,51937.44140625
2021-06-01,4202.0400390625,13736.48046875,34575.30859375,7080.5,15567.3603515625,6489.39990234375,28814.33984375,29468,3624.7099609375,3221.8701171875,51934.87890625
2021-06-02,4208.1201171875,13756.330078125,34600.37890625,7108,15602.7099609375,6521.52001953125,28946.140625,29297.619140625,3597.13989257812,3224.22998046875,51849.48046875
2021-06-03,4192.85009765625,13614.509765625,34577.0390625,7064.39990234375,15632.669921875,6507.919921875,29058.109375,28966.029296875,3584.2099609375,3247.42993164062,52232.4296875
2021-06-04,4229.89013671875,13814.490234375,34756.390625,7069,15692.900390625,6515.66015625,28941.51953125,28918.099609375,3591.84008789062,3240.080078125,52100.05078125
2021-06-07,4226.52001953125,13881.7197265625,34630.23828125,7077.2001953125,15677.150390625,6543.56005859375,29019.240234375,28787.279296875,3599.5400390625,3252.1201171875,52328.51171875
2021-06-08,4227.259765625,13924.91015625,34599.8203125,7095.10009765625,15640.599609375,6551.009765625,28963.560546875,28781.380859375,3580.11010742188,3247.830078125,52275.5703125
2021-06-09,4219.5498046875,13911.75,34447.140625,7081,15581.1396484375,6563.4501953125,28860.80078125,28742.630859375,3591.39990234375,3216.17993164062,51941.640625
2021-06-10,4239.18017578125,14020.330078125,34466.23828125,7088.2001953125,15571.2197265625,6546.490234375,28958.560546875,28738.880859375,3610.86010742188,3224.63989257812,52300.46875
2021-06-11,4247.43994140625,14069.419921875,34479.6015625,7134.10009765625,15693.26953125,6600.66015625,28948.73046875,28842.130859375,3589.75,3249.32006835938,52474.76171875
2021-06-14,4255.14990234375,14174.1396484375,34393.75,7146.7001953125,15673.6396484375,6616.35009765625,29161.80078125,NA,NA,3252.1298828125,52551.53125
2021-06-15,4246.58984375,14072.8603515625,34299.328125,7172.5,15729.51953125,6639.52001953125,29441.30078125,28638.529296875,3556.56005859375,3258.6298828125,52773.05078125
2021-06-16,4223.7001953125,14039.6796875,34033.671875,7185,15710.5703125,6652.64990234375,29291.009765625,28436.83984375,3518.330078125,3278.67993164062,52501.98046875
2021-06-17,4221.85986328125,14161.349609375,33823.44921875,7153.39990234375,15727.669921875,6666.259765625,29018.330078125,28558.58984375,3525.60009765625,3264.9599609375,52323.328125
2021-06-18,4166.4501953125,14030.3798828125,33290.078125,7017.5,15448.0400390625,6569.16015625,28964.080078125,28801.26953125,3525.10009765625,3267.92993164062,52344.44921875
2021-06-21,4224.7900390625,14141.48046875,33876.96875,7062.2998046875,15603.240234375,6602.5400390625,28010.9296875,28489,3529.17993164062,3240.7900390625,52574.4609375
2021-06-22,4246.43994140625,14253.26953125,33945.578125,7090,15636.330078125,6611.5,28884.130859375,28309.759765625,3557.40991210938,3263.8798828125,52588.7109375
2021-06-23,4241.83984375,14271.73046875,33874.23828125,7074.10009765625,15456.3896484375,6551.06982421875,28874.890625,28817.0703125,3566.21997070312,3276.18994140625,52306.078125
2021-06-24,4266.490234375,14369.7099609375,34196.8203125,7110,15589.23046875,6631.14990234375,28875.23046875,28882.4609375,3566.64990234375,3286.10009765625,52699
2021-06-25,4280.7001953125,14360.3896484375,34433.83984375,7136.10009765625,15607.9697265625,6622.8701171875,29066.1796875,29288.220703125,3607.56005859375,3302.84008789062,52925.0390625
2021-06-28,4290.60986328125,14500.509765625,34283.26953125,7073,15554.1796875,6558.02001953125,29048.01953125,29268.30078125,3606.3701171875,3301.88989257812,52735.58984375
