"Date","Open","High","Low","Close","Volume","Adjusted"
2011-07-01,144.759994506836,145.070007324219,143.970001220703,144.929992675781,16366500,144.929992675781
2011-07-05,146.960006713867,147.820007324219,146.850006103516,147.630004882812,11278200,147.630004882812
2011-07-06,148.699996948242,149.440002441406,148.580001831055,148.910003662109,14502500,148.910003662109
2011-07-07,148.970001220703,149.350006103516,148.289993286133,149.149993896484,9520900,149.149993896484
2011-07-08,150.320007324219,150.5,149.990005493164,150.25,13662300,150.25
2011-07-11,151.330001831055,151.690002441406,150.199996948242,151.589996337891,20447200,151.589996337891
2011-07-12,151.240005493164,153.320007324219,150.770004272461,152.770004272461,24033700,152.770004272461
2011-07-13,153.759994506836,154.710006713867,153.580001831055,154.139999389648,26351000,154.139999389648
2011-07-14,154.809997558594,155.240005493164,153.949996948242,154.539993286133,17613600,154.539993286133
2011-07-15,154.339996337891,155.289993286133,154.220001220703,155.199996948242,18448400,155.199996948242
2011-07-18,155.759994506836,156.580001831055,155.669998168945,156.570007324219,17133400,156.570007324219
2011-07-19,156.320007324219,156.320007324219,154.100006103516,154.660003662109,22871500,154.660003662109
2011-07-20,154.220001220703,156.020004272461,154.110000610352,156.020004272461,14559300,156.020004272461
2011-07-21,155.910003662109,156.039993286133,154.330001831055,154.830001831055,18422800,154.830001831055
2011-07-22,156,156.559997558594,155.679992675781,156.119995117188,11378700,156.119995117188
2011-07-25,157.600006103516,157.800003051758,156.720001220703,157.339996337891,13036200,157.339996337891
2011-07-26,156.970001220703,157.789993286133,156.600006103516,157.770004272461,11735500,157.770004272461
2011-07-27,158.470001220703,158.639999389648,156.690002441406,157.190002441406,18296600,157.190002441406
2011-07-28,157.539993286133,157.600006103516,156.110000610352,157.320007324219,11369100,157.320007324219
2011-07-29,158.429992675781,159.25,157.679992675781,158.289993286133,17122800,158.289993286133
2011-08-01,157.470001220703,158.970001220703,156.779998779297,157.720001220703,14825700,157.720001220703
2011-08-02,159.330001831055,161.619995117188,158.970001220703,161.520004272461,24284500,161.520004272461
2011-08-03,162.360000610352,162.860000610352,161.339996337891,161.490005493164,27823700,161.490005493164
2011-08-04,163.610000610352,163.869995117188,159.679992675781,160.639999389648,40380300,160.639999389648
2011-08-05,161.639999389648,162.369995117188,160.479995727539,161.75,24554700,161.75
2011-08-08,165.479995727539,167.610000610352,164.759994506836,167.119995117188,43002400,167.119995117188
2011-08-09,169.929992675781,173.149993896484,167.479995727539,168.610000610352,55765800,168.610000610352
2011-08-10,172.460006713867,175.130004882812,171.619995117188,174.580001831055,44797200,174.580001831055
2011-08-11,172.279998779297,172.339996337891,168.649993896484,170.75,49888300,170.75
2011-08-12,169.570007324219,170.059997558594,167.770004272461,169.970001220703,29220000,169.970001220703
2011-08-15,169.320007324219,171.910003662109,168.949996948242,171.800003051758,17798000,171.800003051758
2011-08-16,172.600006103516,174.070007324219,172.5,173.919998168945,19658000,173.919998168945
2011-08-17,173.869995117188,174.679992675781,173.25,174.419998168945,16482000,174.419998168945
2011-08-18,177.149993896484,178.100006103516,176.410003662109,177.720001220703,25512800,177.720001220703
2011-08-19,181.639999389648,181.669998168945,178.910003662109,179.949996948242,34398100,179.949996948242
2011-08-22,181.949996948242,184.820007324219,181.600006103516,184.589996337891,27482600,184.589996337891
