"Date","Open","High","Low","Close","Volume","Adjusted"
2011-07-01,11.9982137680054,12.2678565979004,11.9357137680054,12.2592859268188,435313200,10.2756338119507
2011-07-05,12.25,12.4939289093018,12.2321434020996,12.479642868042,355054000,10.460334777832
2011-07-06,12.4624996185303,12.6464290618896,12.3824996948242,12.5628566741943,444626000,10.5300846099854
2011-07-07,12.6667861938477,12.7857141494751,12.6428565979004,12.7571430206299,399663600,10.6929349899292
2011-07-08,12.6192855834961,12.8571434020996,12.5785713195801,12.8467855453491,489633200,10.7680730819702
2011-07-11,12.7264289855957,12.8489294052124,12.6007137298584,12.6428565979004,442674400,10.5971393585205
2011-07-12,12.6260709762573,12.7742862701416,12.4507141113281,12.6339292526245,451609200,10.5896549224854
2011-07-13,12.7974996566772,12.8571434020996,12.7278566360474,12.7864294052124,391638800,10.7174835205078
2011-07-14,12.893214225769,12.9146432876587,12.7264289855957,12.7775001525879,430533600,10.7099952697754
2011-07-15,12.898928642273,13.0357141494751,12.8275003433228,13.0328569412231,484467200,10.924036026001
2011-07-18,13.0510711669922,13.3803567886353,13.0457143783569,13.3500003814697,572653200,11.1898622512817
2011-07-19,13.5,13.52321434021,13.332857131958,13.4589290618896,819145600,11.2811670303345
2011-07-20,14.1471433639526,14.1525001525879,13.7857141494751,13.8178567886353,941340400,11.5820178985596
2011-07-21,13.8196430206299,13.9307136535645,13.71071434021,13.8317861557007,526534400,11.5936918258667
2011-07-22,13.8685712814331,14.1089286804199,13.8482141494751,14.0464286804199,516728800,11.7735996246338
2011-07-25,13.9410705566406,14.2857141494751,13.914999961853,14.2321434020996,589806000,11.9292640686035
2011-07-26,14.2857141494751,14.4464292526245,14.2742862701416,14.4075002670288,476582400,12.0762510299683
2011-07-27,14.3067855834961,14.3800001144409,14.0053567886353,14.021071434021,659324400,11.7523527145386
2011-07-28,13.9864292144775,14.1782140731812,13.8617858886719,13.9935712814331,594034000,11.7292957305908
2011-07-29,13.8442859649658,14.1125001907349,13.7142858505249,13.9457139968872,632584400,11.6891870498657
2011-08-01,14.206428527832,14.2678565979004,14.0132141113281,14.1696434020996,612836000,11.8768825531006
2011-08-02,14.2017860412598,14.21071434021,13.8696432113647,13.8896427154541,639539600,11.6421880722046
2011-08-03,13.9635705947876,14.0553569793701,13.6514291763306,14.020357131958,732508000,11.7517538070679
2011-08-04,13.9075002670288,13.9757137298584,13.47678565979,13.477499961853,871407600,11.2967309951782
2011-08-05,13.5871429443359,13.6964292526245,12.9489288330078,13.3435707092285,1204590800,11.184473991394
2011-08-08,12.9174995422363,13.1346426010132,12.6078567504883,12.6146430969238,1143833600,10.5734920501709
2011-08-09,12.9035711288452,13.3789291381836,12.6785707473755,13.3575000762939,1082583600,11.1961479187012
2011-08-10,13.2553567886353,13.3803567886353,12.9464292526245,12.9889287948608,878656800,10.8872184753418
2011-08-11,13.2328567504883,13.4089288711548,13.0257139205933,13.3464288711548,741969200,11.1868686676025
2011-08-12,13.5024995803833,13.5585708618164,13.3653573989868,13.4639291763306,528976000,11.2853565216064
2011-08-15,13.5582141876221,13.7489290237427,13.5032138824463,13.6932144165039,460544000,11.4775409698486
2011-08-16,13.625714302063,13.6917858123779,13.4307136535645,13.5885705947876,498750000,11.3898286819458
2011-08-17,13.6539287567139,13.7328567504883,13.5,13.5871429443359,442061200,11.3886346817017
2011-08-18,13.2442855834961,13.3089294433594,12.9060707092285,13.0732135772705,851435200,10.9578619003296
2011-08-19,12.934642791748,13.1071434020996,12.7142858505249,12.7153568267822,775888400,10.6579103469849
2011-08-22,13.018214225769,13.0314292907715,12.6817855834961,12.7299995422363,535315200,10.6701793670654
2011-08-23,12.8678569793701,13.3442859649658,12.75,13.3428573608398,656835200,11.183874130249
2011-08-24,13.3382139205933,13.5342855453491,13.2357139587402,13.4350004196167,626267600,11.2611112594604
2011-08-25,13.038571357727,13.4089288711548,13.0357141494751,13.3471431732178,871346000,11.1874666213989
2011-08-26,13.2560710906982,13.707142829895,13.2428569793701,13.6992864608765,641477200,11.4826316833496
2011-08-29,13.8635711669922,13.9821434020996,13.8571434020996,13.9274997711182,405269200,11.6739130020142
2011-08-30,13.8660707473755,13.9942855834961,13.7932138442993,13.9282140731812,417922400,11.6745176315308
2011-08-31,13.9489288330078,14.002857208252,13.6378574371338,13.7439289093018,522586400,11.5200500488281
2011-09-01,13.7792863845825,13.833571434021,13.5971431732178,13.6082143783569,343725200,11.4062948226929
2011-09-02,13.3835706710815,13.5,13.2796430587769,13.3589286804199,438939200,11.1973466873169
2011-09-06,13.1203565597534,13.5832138061523,13.0885705947876,13.5621433258057,509698000,11.3676776885986
2011-09-07,13.7700004577637,13.7714290618896,13.6428565979004,13.7117862701416,350576800,11.4931087493896
2011-09-08,13.6571426391602,13.8789291381836,13.6539287567139,13.7192859649658,416158400,11.4993963241577
2011-09-09,13.7117862701416,13.7857141494751,13.3935708999634,13.4814291000366,564813200,11.3000230789185
2011-09-12,13.3214292526245,13.6028566360474,13.2821426391602,13.5692863464355,467832400,11.3736658096313
2011-09-13,13.6478567123413,13.7932138442993,13.5803565979004,13.7364292144775,440560400,11.5137672424316
2011-09-14,13.8221426010132,14.0074996948242,13.7771425247192,13.9035711288452,534724400,11.6538619995117
2011-09-15,13.979642868042,14.0592861175537,13.9250001907349,14.0342855453491,417818800,11.7634229660034
2011-09-16,14.126428604126,14.3035707473755,14.1082143783569,14.3035707473755,698513200,11.9891376495361
2011-09-19,14.1785707473755,14.7582139968872,14.1142864227295,14.7010707855225,823860800,12.3223209381104
2011-09-20,14.8303565979004,15.1021432876587,14.685357093811,14.7660713195801,775754000,12.376802444458
2011-09-21,14.9871425628662,15.0567855834961,14.7142858505249,14.7192859649658,605976000,12.3375854492188
2011-09-22,14.3225002288818,14.6364288330078,14.167857170105,14.3507137298584,968480800,12.0286521911621
2011-09-23,14.2957143783569,14.5264291763306,14.2803573608398,14.4392862319946,546277200,12.1028900146484
2011-09-26,14.2807140350342,14.4278573989868,13.9750003814697,14.398928642273,812876400,12.0690689086914
2011-09-27,14.5974998474121,14.6160707473755,14.2164287567139,14.2592859268188,632497600,11.95201587677
2011-09-28,14.2924995422363,14.419285774231,14.1610708236694,14.1789293289185,429637600,11.8846635818481
2011-09-29,14.3542861938477,14.3646430969238,13.7932138442993,13.9489288330078,651086800,11.6918792724609
2011-09-30,13.8257141113281,13.8889293670654,13.6135711669922,13.6185712814331,547640800,11.4149770736694
2011-10-03,13.5846433639526,13.665714263916,13.3275003433228,13.3785705566406,669099200,11.2138071060181
2011-10-04,13.3774995803833,13.6357135772705,12.6514291763306,13.3035707473755,1233677200,11.1509447097778
2011-10-05,13.1378574371338,13.5649995803833,12.8678569793701,13.5089292526245,786469600,11.3230752944946
2011-10-06,13.3332138061523,13.7421426773071,13.2785711288452,13.477499961853,812582400,11.2967309951782
2011-10-07,13.4207143783569,13.4907140731812,13.1603574752808,13.207142829895,535458000,11.0701198577881
2011-10-10,13.5389289855957,13.8860712051392,13.5074996948242,13.8860712051392,442514800,11.6391906738281
2011-10-11,14.020357131958,14.3992862701416,13.9821434020996,14.2960710525513,605687600,11.9828510284424
2011-10-12,14.5478572845459,14.6160707473755,14.290714263916,14.3639287948608,622286000,12.039722442627
2011-10-13,14.4635705947876,14.5867862701416,14.3874998092651,14.5867862701416,426185200,12.226526260376
2011-10-14,14.8867864608765,15.0714292526245,14.8310708999634,15.0714292526245,573367200,12.6327514648438
2011-10-17,15.0621433258057,15.2392864227295,14.8549995422363,14.9996433258057,686044800,12.5725793838501
2011-10-18,15.0628566741943,15.1717863082886,14.856785774231,15.0799999237061,881602400,12.6399335861206
2011-10-19,14.3339290618896,14.586428642273,14.207142829895,14.2364292144775,1104059600,11.9328575134277
2011-10-20,14.2857141494751,14.2982139587402,14.0789289474487,14.1182136535645,549270400,11.8337736129761
2011-10-21,14.2178573608398,14.2550001144409,13.9553565979004,14.0310707092285,621244400,11.7607307434082
2011-10-24,14.1492862701416,14.5178565979004,14.1214294433594,14.4917860031128,502138000,12.1468992233276
2011-10-25,14.4653568267822,14.519642829895,14.1921434402466,14.2060708999634,430427200,11.907413482666
2011-10-26,14.3485708236694,14.3767862319946,14.0410709381104,14.3071432113647,456304800,11.992133140564
2011-10-27,14.5557136535645,14.6071434020996,14.353214263916,14.4532136917114,494664800,12.1145696640015
2011-10-28,14.3928565979004,14.5124998092651,14.3753566741943,14.4624996185303,322842800,12.1223497390747
2011-10-31,14.372142791748,14.6189289093018,14.3232135772705,14.456428527832,385501200,12.1172618865967
2011-11-01,14.1932144165039,14.2678565979004,14.043571472168,14.1610708236694,531790000,11.8696947097778
2011-11-02,14.2889289855957,14.3014287948608,14.1110706329346,14.1932144165039,327350800,11.8966379165649
2011-11-03,14.2524995803833,14.4071426391602,14.1199998855591,14.395357131958,441386400,12.0660705566406
2011-11-04,14.3582143783569,14.4085712432861,14.2557144165039,14.294285774231,302229200,11.9813566207886
2011-11-07,14.2825002670288,14.2857141494751,14.147500038147,14.2760705947876,270275600,11.9660816192627
2011-11-08,14.3646430969238,14.5714292526245,14.3414287567139,14.5082139968872,400442000,12.1606683731079
2011-11-09,14.1774997711182,14.3175001144409,14.0796432495117,14.1171426773071,558684000,11.8328771591187
2011-11-10,14.1796426773071,14.186071395874,13.64821434021,13.7578573226929,744752400,11.5317258834839
2011-11-11,13.8074998855591,13.8821430206299,13.580714225769,13.7364292144775,653786000,11.5137672424316
2011-11-14,13.6971426010132,13.7589292526245,13.5071430206299,13.5450000762939,432905200,11.353310585022
2011-11-15,13.6000003814697,13.9107141494751,13.5517864227295,13.8867864608765,430810800,11.6397905349731
2011-11-16,13.9017858505249,13.9692859649658,13.7257137298584,13.7417860031128,349210400,11.5182523727417
2011-11-17,13.7135705947876,13.7349996566772,13.4107141494751,13.478928565979,479900400,11.2979288101196
2011-11-18,13.5328569412231,13.5710706710815,13.3885707855225,13.3907136917114,371938000,11.2239904403687
2011-11-21,13.2285709381104,13.2742862701416,13.0682144165039,13.1789293289185,447980400,11.0464706420898
2011-11-22,13.250714302063,13.4975004196167,13.247857093811,13.4467859268188,409021200,11.2709875106812
2011-11-23,13.3753566741943,13.4228572845459,13.1028566360474,13.106785774231,428271200,10.9860010147095
2011-11-25,13.1578569412231,13.2553567886353,12.9757137298584,12.9846429824829,254760800,10.8836240768433
2011-11-28,13.2982139587402,13.4542856216431,13.226071357727,13.4328565597534,346413200,11.2593126296997
2011-11-29,13.4228572845459,13.5296430587769,13.2214288711548,13.3285713195801,375855200,11.1719036102295
2011-11-30,13.6175003051758,13.6528568267822,13.5107135772705,13.6499996185303,405938400,11.4413194656372
2011-12-01,13.6621427536011,13.8928565979004,13.5982141494751,13.854642868042,387181200,11.6128540039062
2011-12-02,13.9224996566772,14.0582141876221,13.877857208252,13.917857170105,379055600,11.6658363342285
2011-12-05,14.0532140731812,14.1575002670288,13.9425001144409,14.0360708236694,357210000,11.7649211883545
2011-12-06,14.018214225769,14.0939292907715,13.9064292907715,13.9624996185303,283598000,11.7032537460327
2011-12-07,13.9260711669922,13.9621429443359,13.8128566741943,13.896071434021,304746400,11.647575378418
2011-12-08,13.980357170105,14.125,13.936785697937,13.9521427154541,376356400,11.6945714950562
2011-12-09,14.0303573608398,14.0728569030762,13.9653568267822,14.0578565597534,296993200,11.7831830978394
2011-12-12,13.9885711669922,14.0678567886353,13.9089288711548,13.9942855834961,301067200,11.7298965454102
2011-12-13,14.0357141494751,14.1214294433594,13.8249998092651,13.8860712051392,338928800,11.6391906738281
2011-12-14,13.8107137680054,13.835000038147,13.4885711669922,13.5782136917114,406887600,11.3811502456665
2011-12-15,13.690357208252,13.7049999237061,13.5110712051392,13.5335712432861,256200000,11.343731880188
2011-12-16,13.584285736084,13.7196426391602,13.5560712814331,13.6078567504883,421478400,11.4059944152832
2011-12-19,13.6596431732178,13.7446432113647,13.5885705947876,13.6503572463989,235530400,11.4416160583496
2011-12-20,13.8485708236694,14.1464290618896,13.830714225769,14.1410713195801,337215200,11.8529300689697
2011-12-21,14.1674995422363,14.1892862319946,14.0003566741943,14.1589288711548,262948000,11.8679008483887
2011-12-22,14.1785707473755,14.2546434402466,14.1464290618896,14.2339286804199,202358800,11.9307622909546
2011-12-23,14.2746429443359,14.4139289855957,14.2674999237061,14.4046430587769,269399200,12.0738563537598
2011-12-27,14.3964290618896,14.6103572845459,14.3935708999634,14.518928527832,265076000,12.1696462631226
2011-12-28,14.5317859649658,14.5803565979004,14.333571434021,14.3800001144409,228662000,12.053201675415
2011-12-29,14.4071426391602,14.4875001907349,14.3039293289185,14.4685707092285,215978000,12.127438545227
2011-12-30,14.4110708236694,14.5100002288818,14.4103574752808,14.4642858505249,179662000,12.1238479614258
2012-01-03,14.6214294433594,14.7321434020996,14.6071434020996,14.686785697937,302220800,12.3103456497192
2012-01-04,14.6428565979004,14.8100004196167,14.6171426773071,14.7657136917114,260022000,12.376501083374
2012-01-05,14.8196430206299,14.9482135772705,14.7382135391235,14.9296426773071,271269600,12.5139055252075
2012-01-06,14.9917860031128,15.0982141494751,14.9721431732178,15.08571434021,318292800,12.6447229385376
2012-01-09,15.1964292526245,15.2767858505249,15.0482139587402,15.061785697937,394024400,12.6246681213379
2012-01-10,15.2110710144043,15.2142858505249,15.0535707473755,15.1157140731812,258196400,12.6698684692383
2012-01-11,15.0957136154175,15.10178565979,14.9753570556641,15.0910711288452,215084800,12.6492156982422
2012-01-12,15.081428527832,15.1035709381104,14.9553565979004,15.0496425628662,212587200,12.6144914627075
2012-01-13,14.9892864227295,15.0160713195801,14.9521427154541,14.9932136535645,226021600,12.567193031311
2012-01-17,15.1499996185303,15.2139291763306,15.1057138442993,15.167857170105,242897200,12.7135801315308
2012-01-18,15.248571395874,15.3382139205933,15.2250003814697,15.3253574371338,276791200,12.8455924987793
2012-01-19,15.3625001907349,15.4060707092285,15.2325000762939,15.2767858505249,261738400,12.8048810958862
2012-01-20,15.2674999237061,15.2678565979004,14.9910707473755,15.0107135772705,413974400,12.5818576812744
2012-01-23,15.0953569412231,15.3017864227295,15.082142829895,15.2646427154541,306062400,12.7947025299072
2012-01-24,15.1821432113647,15.1821432113647,14.9839286804199,15.0146427154541,547638000,12.5851564407349
2012-01-25,16.2299995422363,16.2303562164307,15.8474998474121,15.9521427154541,958314000,13.3709564208984
2012-01-26,16.0128574371338,16.0282135009766,15.8264293670654,15.8796434402466,323985200,13.310188293457
2012-01-27,15.8692855834961,16.0171432495117,15.8489294052124,15.9742860794067,299709200,13.3895168304443
2012-01-30,15.9182138442993,16.21071434021,15.9067859649658,16.1789283752441,379341200,13.5610466003418
2012-01-31,16.2710704803467,16.3657131195068,16.1810703277588,16.3028564453125,391683600,13.664924621582
2012-02-01,16.3717861175537,16.3924999237061,16.2696437835693,16.2924995422363,270046000,13.6562452316284
2012-02-02,16.2821426391602,16.3274993896484,16.2135715484619,16.2542858123779,186796400,13.6242122650146
2012-02-03,16.3321437835693,16.4285717010498,16.2700004577637,16.417142868042,286599600,13.7607135772705
2012-02-06,16.3707141876221,16.6064281463623,16.3642864227295,16.5703563690186,249412800,13.889139175415
2012-02-07,16.6160717010498,16.7767868041992,16.5921421051025,16.7439289093018,316223600,14.0346250534058
2012-02-08,16.8035717010498,17.0282135009766,16.7749996185303,17.0242862701416,407890000,14.2696180343628
2012-02-09,17.1700000762939,17.7410717010498,17.1628570556641,17.6132144927979,884214800,14.763256072998
2012-02-10,17.5342864990234,17.7721424102783,17.4482135772705,17.622142791748,631302000,14.7707424163818
2012-02-13,17.8403568267822,17.9939289093018,17.7532138824463,17.9500007629395,517216000,15.0455522537231
2012-02-14,18.0235710144043,18.1985702514648,17.9285717010498,18.1949996948242,460398400,15.250904083252
2012-02-15,18.3664283752441,18.796070098877,17.7460708618164,17.7739295959473,1506120000,14.8979635238647
2012-02-16,17.5535717010498,18.0317859649658,17.3796424865723,17.936071395874,944552000,15.0338726043701
2012-02-17,17.9682140350342,18.1346435546875,17.8678569793701,17.9328575134277,535805200,15.031174659729
2012-02-21,18.1028575897217,18.3875007629395,18.0042858123779,18.3875007629395,605595200,15.4122581481934
2012-02-22,18.3242855072021,18.4103565216064,18.1810703277588,18.3228569030762,483302400,15.3580675125122
2012-02-23,18.3957138061523,18.4939289093018,18.1964282989502,18.4424991607666,568027600,15.4583559036255
2012-02-24,18.559642791748,18.6749992370605,18.5228576660156,18.6574993133545,415072000,15.6385717391968
2012-02-27,18.6182136535645,18.875,18.4385719299316,18.7771434783936,547582000,15.7388496398926
2012-02-28,18.8557147979736,19.1217861175537,18.7803573608398,19.1217861175537,600387200,16.0277271270752
2012-02-29,19.3414287567139,19.5575008392334,19.1321430206299,19.3728561401367,952011200,16.2381687164307
2012-03-01,19.5774993896484,19.578929901123,19.2417850494385,19.4453563690186,683270000,16.2989368438721
2012-03-02,19.4371433258057,19.5285701751709,19.3757133483887,19.4707145690918,431712400,16.3201999664307
2012-03-05,19.4792861938477,19.5528564453125,18.7857131958008,19.0414295196533,809124400,15.9603729248047
2012-03-06,18.7021427154541,19.0603561401367,18.4364280700684,18.9378566741943,810238800,15.873556137085
2012-03-07,19.1714286804199,19.206428527832,18.6892852783203,18.9532146453857,798520800,15.8864278793335
2012-03-08,19.0960712432861,19.3924999237061,19.0042858123779,19.3567867279053,516457200,16.2247066497803
2012-03-09,19.436071395874,19.5621433258057,19.396785736084,19.4703578948975,418919200,16.3198928833008
2012-03-12,19.6064281463623,19.7142868041992,19.5357131958008,19.7142868041992,407282400,16.5243587493896
2012-03-13,19.9121437072754,20.292142868042,19.8482131958008,20.28928565979,690855200,17.0063190460205
2012-03-14,20.6446437835693,21.2399997711182,20.5499992370605,21.0564289093018,1418844000,17.6493358612061
2012-03-15,21.4146423339844,21.4289283752441,20.6625003814697,20.9128570556641,1159718000,17.5289878845215
2012-03-16,20.8828563690186,21.0428562164307,20.6428565979004,20.9132137298584,825487600,17.5292854309082
2012-03-19,21.3703575134277,21.4917850494385,21.0375003814697,21.4678573608398,901236000,17.9941864013672
2012-03-20,21.4110717773438,21.6749992370605,21.1242866516113,21.641429901123,816662000,18.1396713256836
2012-03-21,21.5264282226562,21.77321434021,21.4789295196533,21.5178565979004,644042000,18.0360889434814
2012-03-22,21.3492851257324,21.5892868041992,21.268928527832,21.4050006866455,623870800,17.9415035247803
2012-03-23,21.4460716247559,21.4928569793701,21.2285709381104,21.2875003814697,430488800,17.8430099487305
2012-03-26,21.421070098877,21.6839294433594,21.2592868804932,21.6778564453125,595742000,18.170202255249
2012-03-27,21.6492862701416,22.0100002288818,21.6450004577637,21.9457149505615,607129600,18.3947277069092
2012-03-28,22.0849990844727,22.1946430206299,21.7967853546143,22.0578575134277,655460400,18.488712310791
2012-03-29,21.8850002288818,22.0200004577637,21.6867866516113,21.7807140350342,608238400,18.2564258575439
2012-03-30,21.7417850494385,21.8057136535645,21.3549995422363,21.4125003814697,731038000,17.9477825164795
2012-04-02,21.4939289093018,22.0989284515381,21.4421424865723,22.0939292907715,598351600,18.5189628601074
2012-04-03,22.4035701751709,22.578929901123,22.2325000762939,22.4757137298584,834559600,18.8389682769775
2012-04-04,22.2982139587402,22.3521423339844,22.0357131958008,22.2967853546143,572980800,18.6889839172363
2012-04-05,22.3921432495117,22.6664295196533,22.2642860412598,22.6314296722412,641298000,18.9694843292236
2012-04-09,22.3617858886719,22.8514289855957,22.3321437835693,22.7224998474121,597536800,19.0458202362061
2012-04-10,22.854642868042,23,22.3571434020996,22.4442863464355,889725200,18.8126220703125
2012-04-11,22.7214298248291,22.7453575134277,22.2621421813965,22.3642864227295,696614800,18.7455711364746
2012-04-12,22.3214282989502,22.5475006103516,22.1607131958008,22.2417850494385,614336800,18.6428813934326
2012-04-13,22.2896423339844,22.3107147216797,21.5539283752441,21.6153564453125,859644800,18.1178169250488
2012-04-16,21.7878570556641,21.7957134246826,20.6517868041992,20.7189292907715,1050786800,17.3664417266846
2012-04-17,20.6764297485352,21.7857131958008,20.4253578186035,21.7749996185303,1025528000,18.2516326904297
2012-04-18,21.918571472168,22.1517868041992,21.5253562927246,21.7264289855957,954531200,18.2109184265137
2012-04-19,21.4364280700684,21.5974998474121,20.8757133483887,20.9799995422363,834719200,17.5852642059326
2012-04-20,21.1207141876221,21.2364292144775,20.372142791748,20.4635715484619,1030985200,17.1524047851562
2012-04-23,20.3789291381836,20.5953578948975,19.8792858123779,20.4178562164307,966529200,17.1140804290771
2012-04-24,20.0932140350342,20.2746429443359,19.8214282989502,20.0100002288818,1076149200,16.7722225189209
2012-04-25,21.9871425628662,22.0714282989502,21.6428565979004,21.7857131958008,905777600,18.2606048583984
2012-04-26,21.9382133483887,21.9532146453857,21.5046424865723,21.7035713195801,536068400,18.1917572021484
2012-04-27,21.6096439361572,21.6492862701416,21.4464282989502,21.5357131958008,406722400,18.0510578155518
2012-04-30,21.3500003814697,21.3714294433594,20.8214282989502,20.8564281463623,506144800,17.4816875457764
2012-05-01,20.8892860412598,21.3128566741943,20.7582149505615,20.7903575897217,610999200,17.4263153076172
2012-05-02,20.7228565216064,20.9785709381104,20.6735706329346,20.9278564453125,427389200,17.5415554046631
2012-05-03,21.0892868041992,21.1214294433594,20.7250003814697,20.7792854309082,390549600,17.417028427124
2012-05-04,20.6100006103516,20.6557140350342,20.184642791748,20.1875,529992400,16.9209976196289
2012-05-07,20.0535717010498,20.4560718536377,20.0439281463623,20.3385715484619,460118400,17.0476303100586
2012-05-08,20.3421421051025,20.4107131958008,19.9546432495117,20.292142868042,497252000,17.0087108612061
2012-05-09,20.1321430206299,20.4992866516113,20.0303573608398,20.3278560638428,480704000,17.0386447906494
2012-05-10,20.5207138061523,20.5671424865723,20.3014297485352,20.3757133483887,333200000,17.0787563323975
2012-05-11,20.1785717010498,20.5167865753174,20.1553573608398,20.2396430969238,399546000,16.9647064208984
2012-05-14,20.0917854309082,20.2682132720947,19.91428565979,19.9364280700684,352626400,16.7105541229248
2012-05-15,20.0517864227295,20.1149997711182,19.7053565979004,19.7560710906982,476336000,16.5593795776367
2012-05-16,19.7875003814697,19.8889293670654,19.3228569030762,19.502857208252,560896000,16.3471374511719
2012-05-17,19.4753570556641,19.5535717010498,18.9328575134277,18.9328575134277,717220000,15.8693733215332
2012-05-18,19.0699996948242,19.4074993133545,18.6492862701416,18.9421424865723,732292400,15.8771533966064
2012-05-21,19.0892868041992,20.0550003051758,19.0732135772705,20.0457134246826,631106000,16.8021564483643
2012-05-22,20.3410701751709,20.4957141876221,19.7350006103516,19.8917865753174,694870400,16.6731281280518
2012-05-23,19.9107131958008,20.4571437835693,19.7582149505615,20.3771438598633,584897600,17.0799560546875
2012-05-24,20.5667858123779,20.5892868041992,20.0439281463623,20.1900005340576,496230000,16.923095703125
2012-05-25,20.1639289855957,20.2089290618896,19.9453563690186,20.0817852020264,328507200,16.8323955535889
2012-05-29,20.3892860412598,20.5,20.1896438598633,20.4382133483887,380508800,17.1311435699463
2012-05-30,20.3285713195801,20.7139282226562,20.2342853546143,20.684642791748,529429600,17.3376979827881
2012-05-31,20.7407131195068,20.7678565979004,20.4092864990234,20.6332149505615,491674400,17.2945919036865
2012-06-01,20.3271427154541,20.4517860412598,20.0185718536377,20.0353565216064,520987600,16.793478012085
2012-06-04,20.0535717010498,20.2678565979004,19.5892868041992,20.1532135009766,556995600,16.8922595977783
2012-06-05,20.0453567504883,20.231071472168,19.940357208252,20.1010704040527,388214400,16.8485565185547
2012-06-06,20.2775001525879,20.4946422576904,20.1964282989502,20.4092864990234,401455600,17.1068954467773
2012-06-07,20.6175003051758,20.6185703277588,20.375,20.418571472168,379766800,17.1146812438965
2012-06-08,20.41428565979,20.7350006103516,20.3214282989502,20.7257137298584,347516400,17.3721332550049
2012-06-11,20.9899997711182,21.0178565979004,20.3796424865723,20.3989295959473,591264800,17.0982227325439
