"Date","Open","High","Low","Close","Volume","Adjusted"
2011-07-01,1320.64001464844,1341.01000976562,1318.18005371094,1339.67004394531,3796930000,1339.67004394531
2011-07-05,1339.58996582031,1340.89001464844,1334.30004882812,1337.88000488281,3722320000,1337.88000488281
2011-07-06,1337.56005859375,1340.93994140625,1330.92004394531,1339.21997070312,3564190000,1339.21997070312
2011-07-07,1339.61999511719,1356.47998046875,1339.61999511719,1353.21997070312,4069530000,1353.21997070312
2011-07-08,1352.39001464844,1352.39001464844,1333.7099609375,1343.80004882812,3594360000,1343.80004882812
2011-07-11,1343.31005859375,1343.31005859375,1316.42004394531,1319.48999023438,3879130000,1319.48999023438
2011-07-12,1319.60998535156,1327.17004394531,1313.32995605469,1313.64001464844,4227890000,1313.64001464844
2011-07-13,1314.44995117188,1331.47998046875,1314.44995117188,1317.71997070312,4060080000,1317.71997070312
2011-07-14,1317.73999023438,1326.88000488281,1306.51000976562,1308.86999511719,4358570000,1308.86999511719
2011-07-15,1308.86999511719,1317.69995117188,1307.52001953125,1316.14001464844,4242760000,1316.14001464844
2011-07-18,1315.93994140625,1315.93994140625,1295.92004394531,1305.43994140625,4118160000,1305.43994140625
2011-07-19,1307.06994628906,1328.14001464844,1307.06994628906,1326.72998046875,4304600000,1326.72998046875
2011-07-20,1328.66003417969,1330.43005371094,1323.65002441406,1325.83996582031,3767420000,1325.83996582031
2011-07-21,1325.65002441406,1347,1325.65002441406,1343.80004882812,4837430000,1343.80004882812
2011-07-22,1343.80004882812,1346.09997558594,1336.94995117188,1345.02001953125,3522830000,1345.02001953125
2011-07-25,1344.31994628906,1344.31994628906,1331.08996582031,1337.43005371094,3536890000,1337.43005371094
2011-07-26,1337.39001464844,1338.51000976562,1329.58996582031,1331.93994140625,4007050000,1331.93994140625
2011-07-27,1331.91003417969,1331.91003417969,1303.48999023438,1304.89001464844,3479040000,1304.89001464844
2011-07-28,1304.83996582031,1316.31994628906,1299.16003417969,1300.67004394531,4951800000,1300.67004394531
2011-07-29,1300.11999511719,1304.16003417969,1282.85998535156,1292.28002929688,5061190000,1292.28002929688
2011-08-01,1292.58996582031,1307.38000488281,1274.72998046875,1286.93994140625,4967390000,1286.93994140625
2011-08-02,1286.56005859375,1286.56005859375,1254.03002929688,1254.05004882812,5206290000,1254.05004882812
2011-08-03,1254.25,1261.19995117188,1234.56005859375,1260.33996582031,6446940000,1260.33996582031
2011-08-04,1260.22998046875,1260.22998046875,1199.5400390625,1200.06994628906,4266530000,1200.06994628906
2011-08-05,1200.28002929688,1218.10998535156,1168.08996582031,1199.38000488281,5454590000,1199.38000488281
2011-08-08,1198.47998046875,1198.47998046875,1119.28002929688,1119.4599609375,2615150000,1119.4599609375
2011-08-09,1120.22998046875,1172.88000488281,1101.5400390625,1172.53002929688,2366660000,1172.53002929688
2011-08-10,1171.77001953125,1171.77001953125,1118.01000976562,1120.76000976562,5018070000,1120.76000976562
2011-08-11,1121.30004882812,1186.2900390625,1121.30004882812,1172.64001464844,3685050000,1172.64001464844
2011-08-12,1172.86999511719,1189.0400390625,1170.73999023438,1178.81005859375,5640380000,1178.81005859375
2011-08-15,1178.85998535156,1204.48999023438,1178.85998535156,1204.48999023438,4272850000,1204.48999023438
2011-08-16,1204.21997070312,1204.21997070312,1180.53002929688,1192.76000976562,5071600000,1192.76000976562
2011-08-17,1192.89001464844,1208.46997070312,1184.35998535156,1193.89001464844,4388340000,1193.89001464844
2011-08-18,1189.61999511719,1189.61999511719,1131.03002929688,1140.65002441406,3234810000,1140.65002441406
2011-08-19,1140.46997070312,1154.5400390625,1122.05004882812,1123.53002929688,5167560000,1123.53002929688
2011-08-22,1123.55004882812,1145.48999023438,1121.08996582031,1123.81994628906,5436260000,1123.81994628906
2011-08-23,1124.35998535156,1162.34997558594,1124.35998535156,1162.34997558594,5013170000,1162.34997558594
2011-08-24,1162.16003417969,1178.56005859375,1156.30004882812,1177.59997558594,5315310000,1177.59997558594
2011-08-25,1176.68994140625,1190.68005371094,1155.46997070312,1159.27001953125,5748420000,1159.27001953125
2011-08-26,1158.84997558594,1181.22998046875,1135.91003417969,1176.80004882812,5035320000,1176.80004882812
2011-08-29,1177.91003417969,1210.28002929688,1177.91003417969,1210.07995605469,4228070000,1210.07995605469
2011-08-30,1209.76000976562,1220.09997558594,1195.77001953125,1212.92004394531,4572570000,1212.92004394531
2011-08-31,1213,1230.7099609375,1209.34997558594,1218.89001464844,5267840000,1218.89001464844
2011-09-01,1219.11999511719,1229.2900390625,1203.84997558594,1204.42004394531,4780410000,1204.42004394531
2011-09-02,1203.90002441406,1203.90002441406,1170.56005859375,1173.96997070312,4401740000,1173.96997070312
2011-09-06,1173.96997070312,1173.96997070312,1140.13000488281,1165.23999023438,5103980000,1165.23999023438
2011-09-07,1165.84997558594,1198.61999511719,1165.84997558594,1198.61999511719,4441040000,1198.61999511719
2011-09-08,1197.97998046875,1204.40002441406,1183.33996582031,1185.90002441406,4465170000,1185.90002441406
2011-09-09,1185.36999511719,1185.36999511719,1148.36999511719,1154.22998046875,4586370000,1154.22998046875
2011-09-12,1153.5,1162.52001953125,1136.06994628906,1162.27001953125,5168550000,1162.27001953125
2011-09-13,1162.58996582031,1176.41003417969,1157.43994140625,1172.86999511719,4681370000,1172.86999511719
2011-09-14,1173.31994628906,1202.38000488281,1162.72998046875,1188.68005371094,4986740000,1188.68005371094
2011-09-15,1189.43994140625,1209.10998535156,1189.43994140625,1209.10998535156,4479730000,1209.10998535156
2011-09-16,1209.2099609375,1220.06005859375,1204.4599609375,1216.01000976562,5248890000,1216.01000976562
2011-09-19,1214.98999023438,1214.98999023438,1188.35998535156,1204.08996582031,4254190000,1204.08996582031
2011-09-20,1204.5,1220.39001464844,1201.2900390625,1202.08996582031,4315610000,1202.08996582031
2011-09-21,1203.63000488281,1206.30004882812,1166.2099609375,1166.76000976562,4728550000,1166.76000976562
2011-09-22,1164.55004882812,1164.55004882812,1114.21997070312,1129.56005859375,6703140000,1129.56005859375
2011-09-23,1128.81994628906,1141.71997070312,1121.35998535156,1136.43005371094,5639930000,1136.43005371094
2011-09-26,1136.91003417969,1164.18994140625,1131.06994628906,1162.94995117188,4762830000,1162.94995117188
2011-09-27,1163.31994628906,1195.85998535156,1163.31994628906,1175.38000488281,5548130000,1175.38000488281
2011-09-28,1175.39001464844,1184.7099609375,1150.40002441406,1151.06005859375,4787920000,1151.06005859375
2011-09-29,1151.73999023438,1175.86999511719,1139.93005371094,1160.40002441406,5285740000,1160.40002441406
2011-09-30,1159.93005371094,1159.93005371094,1131.33996582031,1131.42004394531,4416790000,1131.42004394531
2011-10-03,1131.2099609375,1138.98999023438,1098.92004394531,1099.22998046875,5670340000,1099.22998046875
2011-10-04,1097.42004394531,1125.11999511719,1074.77001953125,1123.94995117188,3714670000,1123.94995117188
2011-10-05,1124.03002929688,1146.06994628906,1115.68005371094,1144.03002929688,2510620000,1144.03002929688
2011-10-06,1144.10998535156,1165.55004882812,1134.94995117188,1164.96997070312,5098330000,1164.96997070312
2011-10-07,1165.03002929688,1171.40002441406,1150.26000976562,1155.4599609375,5580380000,1155.4599609375
2011-10-10,1158.15002441406,1194.91003417969,1158.15002441406,1194.89001464844,4446800000,1194.89001464844
2011-10-11,1194.59997558594,1199.23999023438,1187.30004882812,1195.5400390625,4424500000,1195.5400390625
2011-10-12,1196.18994140625,1220.25,1196.18994140625,1207.25,5355360000,1207.25
2011-10-13,1206.9599609375,1207.4599609375,1190.57995605469,1203.66003417969,4436270000,1203.66003417969
2011-10-14,1205.65002441406,1224.60998535156,1205.65002441406,1224.57995605469,4116690000,1224.57995605469
2011-10-17,1224.46997070312,1224.46997070312,1198.55004882812,1200.85998535156,4300700000,1200.85998535156
2011-10-18,1200.75,1233.09997558594,1191.47998046875,1225.38000488281,4840170000,1225.38000488281
2011-10-19,1223.4599609375,1229.64001464844,1206.31005859375,1209.88000488281,4846390000,1209.88000488281
2011-10-20,1209.92004394531,1219.53002929688,1197.33996582031,1215.39001464844,4870290000,1215.39001464844
2011-10-21,1215.39001464844,1239.03002929688,1215.39001464844,1238.25,4980770000,1238.25
2011-10-24,1238.71997070312,1256.55004882812,1238.71997070312,1254.18994140625,4309380000,1254.18994140625
2011-10-25,1254.18994140625,1254.18994140625,1226.7900390625,1229.05004882812,4473970000,1229.05004882812
2011-10-26,1229.17004394531,1246.28002929688,1221.06005859375,1242,4873530000,1242
2011-10-27,1243.96997070312,1292.66003417969,1243.96997070312,1284.58996582031,6367610000,1284.58996582031
2011-10-28,1284.39001464844,1287.07995605469,1277.01000976562,1285.08996582031,4536690000,1285.08996582031
2011-10-31,1284.9599609375,1284.9599609375,1253.16003417969,1253.30004882812,4310210000,1253.30004882812
