"Date","Open","High","Low","Close","Volume","Adjusted"
2000-01-03,6961.72021484375,7159.330078125,6720.8701171875,6750.759765625,43072500,6750.759765625
2000-01-04,6747.240234375,6755.35986328125,6510.4599609375,6586.9501953125,46678400,6586.9501953125
2000-01-05,6585.85009765625,6585.85009765625,6388.91015625,6502.06982421875,52682800,6502.06982421875
2000-01-06,6501.4501953125,6539.31005859375,6402.6298828125,6474.919921875,41180600,6474.919921875
2000-01-07,6489.93994140625,6791.52978515625,6470.14013671875,6780.9599609375,56058900,6780.9599609375
2000-01-10,6785.47021484375,6975.259765625,6785.47021484375,6925.52001953125,42006200,6925.52001953125
2000-01-11,6926.0400390625,6943.830078125,6821.259765625,6891.25,43890000,6891.25
2000-01-12,6878.919921875,6913.5,6783.22021484375,6912.81005859375,34683100,6912.81005859375
2000-01-13,6913.1298828125,7106.4501953125,6898.68994140625,6955.97998046875,48116200,6955.97998046875
2000-01-14,6960.2900390625,7207.4501953125,6960.2900390625,7173.22021484375,47040900,7173.22021484375
2000-01-17,7177.47998046875,7297.0400390625,7112.97021484375,7258.89990234375,44872800,7258.89990234375
2000-01-18,7262.2099609375,7306.47998046875,7053.85986328125,7072.1201171875,46792700,7072.1201171875
2000-01-19,7065.31005859375,7110.18994140625,6987.1201171875,7091.0400390625,43646500,7091.0400390625
2000-01-20,7095.97998046875,7230.75,7076.81005859375,7112.66015625,46411600,7112.66015625
2000-01-21,7103.7001953125,7103.7001953125,6939.93994140625,6992.75,47471900,6992.75
2000-01-24,6987.58984375,7092.5,6921.97021484375,6931.990234375,33473100,6931.990234375
2000-01-25,6928.080078125,6928.080078125,6809.64013671875,6809.64013671875,44769800,6809.64013671875
2000-01-26,6838.0498046875,6980.93017578125,6838.0498046875,6969.3701171875,40597700,6969.3701171875
2000-01-27,6983.419921875,7169.8701171875,6944.64990234375,7126.1298828125,43804300,7126.1298828125
2000-01-28,7128.009765625,7214.580078125,7040.490234375,7066.60009765625,35825300,7066.60009765625
2000-01-31,7054.240234375,7054.240234375,6816.5400390625,6835.60009765625,41254200,6835.60009765625
2000-02-01,6841.1201171875,7052.22021484375,6841.1201171875,7050.4599609375,48053900,7050.4599609375
2000-02-02,7063.56982421875,7172.0498046875,7038.7099609375,7171.9501953125,43122700,7171.9501953125
2000-02-03,7175.8701171875,7354.56005859375,7134.419921875,7354.259765625,60250500,7354.259765625
2000-02-04,7355.68994140625,7491.7900390625,7338.14990234375,7444.60986328125,52464500,7444.60986328125
2000-02-07,7450.7900390625,7450.7900390625,7270.39990234375,7296.31982421875,38538900,7296.31982421875
2000-02-08,7295.60986328125,7570.5498046875,7263.18994140625,7549.8798828125,47194000,7549.8798828125
