"Date","Open","High","Low","Close","Volume","Adjusted"
2000-01-03,47.9956169128418,47.9956169128418,45.5155982971191,45.8803062438965,6471267,32.1503143310547
2000-01-04,45.3150100708008,45.4791297912598,43.5097045898438,44.1479454040527,10440877,30.9363594055176
2000-01-05,43.9108848571777,44.6767692565918,42.9626426696777,42.9626426696777,8646293,30.1506099700928
2000-01-06,42.4520492553711,44.4579467773438,42.4520492553711,43.8379402160645,10990975,30.7648983001709
2000-01-07,43.9838256835938,44.7861824035645,43.3273506164551,44.4761810302734,6016452,31.2127857208252
2000-01-10,44.6403007507324,45.6797180175781,44.3120613098145,45.0961837768555,4906318,31.647891998291
2000-01-11,45.0414772033691,46.6826667785645,44.8591232299805,45.5155982971191,7158460,31.9422569274902
2000-01-12,45.4973640441895,46.3544273376465,44.7679481506348,45.2785415649414,5816977,31.7758731842041
2000-01-13,45.6614837646484,46.1720733642578,45.0050086975098,45.5155982971191,5831029,31.9422569274902
2000-01-14,46.0808982849121,47.0109024047852,46.0079574584961,46.5367813110352,6290643,32.6588897705078
2000-01-18,46.0991325378418,46.0991325378418,44.2026481628418,44.2208862304688,5867703,31.0336322784424
2000-01-19,44.7861824035645,45.1508903503418,43.4002914428711,43.4549980163574,6608706,30.4961318969727
2000-01-20,43.8379402160645,45.1144218444824,43.2908782958984,44.1752967834473,11311093,31.0016326904297
2000-01-21,44.6403007507324,44.8591232299805,44.0385322570801,44.2573547363281,6310865,31.0592098236084
2000-01-24,45.0050086975098,46.0991325378418,43.9473533630371,44.3485336303711,10029933,31.123218536377
2000-01-25,44.2391204833984,46.3179588317871,44.2391204833984,46.2085456848145,10150577,32.4285507202148
2000-01-26,46.6826667785645,47.8679695129395,46.5367813110352,46.6097259521484,13196847,32.7100868225098
2000-01-27,46.9744338989258,47.9226760864258,46.7009010314941,47.5397300720215,6235462,33.3627395629883
2000-01-28,47.0109024047852,47.3391418457031,46.0261917114258,46.1720733642578,7210556,32.4029502868652
2000-01-31,45.8073654174805,48.3603248596191,45.7526588439941,48.0685577392578,7406946,33.7338790893555
2000-02-01,48.0138511657715,49.4544486999512,47.7950286865234,49.3085670471191,9279676,34.6040992736816
2000-02-02,49.1626815795898,49.1626815795898,47.7403221130371,47.9044418334961,8956815,33.6186943054199
2000-02-03,47.9956169128418,48.2873840332031,46.8650207519531,47.5214958190918,7454930,33.3499717712402
2000-02-04,47.5214958190918,47.7403221130371,46.8650207519531,47.1020812988281,5155147,33.0556106567383
2000-02-07,47.1020812988281,47.8132629394531,46.9561996459961,47.3938484191895,4470696,33.2603492736816
2000-02-08,47.7038497924805,48.2326774597168,47.4850234985352,47.5579681396484,5268594,33.3755569458008
2000-02-09,47.5214958190918,47.5214958190918,45.2238311767578,45.6797180175781,7182109,32.0574073791504
2000-02-10,45.6979522705078,46.5367813110352,44.8226547241211,45.0779495239258,5986290,31.6351146697998
2000-02-11,45.2238311767578,46.1173706054688,44.3302993774414,44.7861824035645,6520964,31.4303321838379
2000-02-14,44.7861824035645,46.0808982849121,44.7861824035645,44.9320678710938,5418371,31.5327301025391
2000-02-15,45.0050086975098,46.5732536315918,44.8773612976074,46.4273719787598,4668114,32.582103729248
2000-02-16,45.6614837646484,45.7344245910645,44.3850021362305,44.8864784240723,7616703,31.5007381439209
2000-02-17,45.0050086975098,45.3697166442871,41.686164855957,43.1632308959961,14201074,30.2913684844971
2000-02-18,43.1449966430664,43.1632308959961,39.4979133605957,40.336742401123,15618645,28.3078002929688
2000-02-22,40.7014503479004,40.9202766418457,40.1543884277344,40.5920372009277,13781561,28.4869594573975
2000-02-23,40.5555686950684,41.047924041748,39.8808555603027,40.3002700805664,10902205,28.282205581665
2000-02-24,40.1543884277344,40.4279174804688,37.6014289855957,37.9296684265137,19860733,26.6185340881348
2000-02-25,38.2579040527344,39.0967330932617,36.1790657043457,36.397891998291,16576260,25.5435562133789
2000-02-28,36.9084815979004,39.5343818664551,36.9084815979004,38.6955528259277,16359648,27.1560344696045
2000-02-29,39.6802673339844,39.7349739074707,38.367317199707,39.151439666748,8560951,27.4759578704834
2000-03-01,39.9720344543457,40.099681854248,38.5679054260254,39.5343818664551,7788758,27.7446899414062
2000-03-02,39.9720344543457,40.099681854248,38.6226119995117,38.9690856933594,8707643,27.3479957580566
2000-03-03,40.1908569335938,40.3732147216797,38.294376373291,38.9508514404297,8775163,27.3351917266846
2000-03-06,38.9508514404297,39.0237922668457,37.5284881591797,37.7108421325684,7299669,26.4649562835693
2000-03-07,37.7837829589844,37.9296684265137,36.2155380249023,36.872013092041,11151034,25.8762893676758
