"Date","Open","High","Low","Close","Volume","Adjusted"
2000-01-04,6930.2001953125,6930.2001953125,6662.89990234375,6665.89990234375,633449000,6665.89990234375
2000-01-05,6665.89990234375,6665.89990234375,6500.39990234375,6535.89990234375,670234000,6535.89990234375
2000-01-06,6535.89990234375,6547.2998046875,6424.39990234375,6447.2001953125,785532000,6447.2001953125
2000-01-07,6447.2001953125,6532.39990234375,6438.7998046875,6504.7998046875,888306000,6504.7998046875
2000-01-10,6504.7998046875,6634.2001953125,6504.7998046875,6607.7001953125,735455000,6607.7001953125
2000-01-11,6607.7001953125,6638.10009765625,6510.7998046875,6518.89990234375,863011000,6518.89990234375
2000-01-12,6518.89990234375,6532.7998046875,6470.2998046875,6532.7998046875,779904000,6532.7998046875
2000-01-13,6532.7998046875,6596.5,6509.39990234375,6531.5,865831000,6531.5
2000-01-14,6531.5,6666.7998046875,6531.5,6658.2001953125,1098626000,6658.2001953125
2000-01-17,6658.2001953125,6694.2998046875,6638.2998046875,6669.5,923472000,6669.5
2000-01-18,6669.5,6695.89990234375,6491.5,6504.60009765625,854700000,6504.60009765625
2000-01-19,6504.60009765625,6505.89990234375,6434.39990234375,6445.5,863686000,6445.5
2000-01-20,6445.39990234375,6492.7001953125,6328.2998046875,6348.7001953125,1008169000,6348.7001953125
2000-01-21,6348.7001953125,6374.7001953125,6287.10009765625,6346.2998046875,1007934000,6346.2998046875
2000-01-24,6346.2998046875,6480.39990234375,6346.2998046875,6379.7998046875,672107000,6379.7998046875
2000-01-25,6379.7998046875,6379.7998046875,6262.89990234375,6274.10009765625,805330000,6274.10009765625
2000-01-26,6274.10009765625,6380,6270.39990234375,6375.60009765625,1021822000,6375.60009765625
2000-01-27,6375.60009765625,6451.60009765625,6375.60009765625,6441,816596000,6441
2000-01-28,6441,6475.10009765625,6354.7998046875,6375.60009765625,918227000,6375.60009765625
2000-01-31,6375.60009765625,6375.60009765625,6246.7998046875,6268.5,931453000,6268.5
2000-02-01,6268.5,6367.10009765625,6231.89990234375,6290.89990234375,1214559000,6290.89990234375
2000-02-02,6290.89990234375,6345.2001953125,6241.60009765625,6302.7998046875,1336831000,6302.7998046875
2000-02-03,6302.7998046875,6393.5,6251.60009765625,6324.2998046875,1865400000,6324.2998046875
2000-02-04,6324.2998046875,6364.89990234375,6171.2001953125,6185,2309287000,6185
2000-02-07,6185,6232.10009765625,6100.7001953125,6118.60009765625,1230759000,6118.60009765625
2000-02-08,6118.60009765625,6295.7001953125,6117.2998046875,6285.7998046875,2217462000,6285.7998046875
2000-02-09,6285.7998046875,6450.89990234375,6271.5,6315.39990234375,1840149000,6315.39990234375
2000-02-10,6315.39990234375,6320,6199.7998046875,6279.7998046875,2218541000,6279.7998046875
2000-02-11,6279.7998046875,6325.7001953125,6127.39990234375,6193.2998046875,3433671000,6193.2998046875
2000-02-14,6193.2998046875,6197.5,6027.5,6068.60009765625,1429935000,6068.60009765625
2000-02-15,6068.60009765625,6167.5,5972.7001953125,6005.2001953125,1510016000,6005.2001953125
2000-02-16,6005.2001953125,6147.39990234375,6002.5,6147.39990234375,1614733000,6147.39990234375
2000-02-17,6147.39990234375,6262.2001953125,6102.89990234375,6209.2998046875,1522351000,6209.2998046875
2000-02-18,6209.2998046875,6264.10009765625,6151.39990234375,6165,1098726000,6165
2000-02-21,6165,6193.60009765625,6029.89990234375,6081.60009765625,960304000,6081.60009765625
2000-02-22,6081.60009765625,6172.7998046875,6002.7001953125,6014.7001953125,1830338000,6014.7001953125
2000-02-23,6014.7001953125,6167.2998046875,6014.7001953125,6144.10009765625,1393864000,6144.10009765625
2000-02-24,6144.10009765625,6288.7998046875,6070.89990234375,6086.7001953125,1213197000,6086.7001953125
2000-02-25,6086.7001953125,6198,6086.7001953125,6198,1181230000,6198
2000-02-28,6198,6271.10009765625,6054.10009765625,6099.60009765625,925049000,6099.60009765625
2000-02-29,6099.60009765625,6245.5,6099.60009765625,6232.60009765625,1121708000,6232.60009765625
2000-03-01,6232.60009765625,6387.2998046875,6232.60009765625,6364.89990234375,1499256000,6364.89990234375
